,name,album,artist,release date,length,popularity,lyrics
10,9 to 5,9 To 5 And Odd Jobs,Dolly Parton,1980,162466,75,"

[Verse 1]
Tumble outta bed and stumble to the kitchen
Pour myself a cup of ambition
Yawnin' and stretchin' and try to come to life
Jump in the shower and the blood starts pumpin'
Out on the streets, the traffic starts jumpin'
With folks like me on the job from 9 to 5

[Chorus]
Working 9 to 5, what a way to make a living
Barely gettin' by, it's all taking and no giving
They just use your mind and they never give you credit
It's enough to drive you crazy if you let it
9 to 5, for service and devotion
You would think that I would deserve a fair promotion
Want to move ahead but the boss won't seem to let me
I swear sometimes that man is out to get me
Mmmmm...

[Verse 2]
They let you dream just to watch them shatter
You're just a step on the boss man's ladder
But you got dreams he'll never take away
In the same boat with a lot of your friends
Waiting for the day your ship will come in
And the tide's gonna turn an' it's all gonna roll your way

[Chorus]
Working 9 to 5, what a way to make a living
Barely gettin' by, it's all taking and no giving
They just use your mind and you never get the credit
It's enough to drive you crazy if you let it
9 to 5, yeah, they got you where they want you
There's a better life and you think about it don't you
It's a rich man's game no matter what they call it
And you spend your life putting money in his wallet
9 to 5, what a way to make a living
Barely gettin' by, it's all taking and no giving
They just use your mind and they never give you credit
It's enough to drive you crazy if you let it
9 to 5, yeah, they got you where they want you
There's a better life and you think about it don't you
It's a rich man's game no matter what they call it
And you spend your life putting money in his wallet

"
11,What You're Proposing,Just Supposin',Status Quo,1980,258986,52,"

[Verse 1]
It sounds so nice, what you're proposing
Just once or twice, and not disclosing
And not disclosin' how we're really really feeling

[Verse 2]
What you're proposing the other night
As I was leaving, I looks left and right
And not believing
And not believing that I'd finally be leaving

[Verse 3]
What you're proposing, now get it right
If I'm composing, but then I might
Be runny nosing
I might be runny runny runny runny nosing
But you're supposing

[Instrumental Bridge]

[Verse 4]
Don't be so sure, and just supposing
We yell for more, and compromising
And compromising leads to really really feeling

[Verse 5]
And just supposing, don't get me wrong
I'm only dreaming, it can't be long
I must be dreaming
I must be dreaming, dreaming, only only dreaming
Am I just supposing

[Guitar Solo]

[Verse 1]
It sounds so nice, what you're proposing
Just once or twice, and not disclosing
And not disclosing how we're really really feeling

[Verse 2]
What you're proposing the other night
As I was leaving, I looks left and right
And not believing
And not believing that I'd finally be leaving

[Outro]
What you're proposing
And not believing that I'd finally be leaving
What you're proposing
What you're proposing
What you're proposing
What you're proposing
What you're proposing
What you're proposing
What you're proposing
What you're proposing
What you're proposing
What you're proposing

What you're proposing
What you're proposing
What you're proposing

"
12,Dance Yourself Dizzy,Liquid Gold,Liquid Gold,2008-04-28,252066,41,"

D-d-d-d-d-d-d-d-dizzy!
D-d-d-d-d-d-d-d-dizzy!

Tonight they're turning on the heat
Tonight you're in for such a treat
Tonight, put on your dancin'feet
And dance, dance, dance

Tonight we'll leave the world behind
Tonight, from now the place is right
So put your hand in mine
And dance, dance, dance
Dance, dance, dance yourself dizzy

Dance yourself dizzy when they Boogaloo
L.A. to Manhattan is an open door for you
So dance yourself dizzy, this is dynamite (Tonight)
Baby, we should be dancin' back to back tonight

Tonight there's something in the air
Tonight, to set this mad affair
All night, I'm burning ev'rywhere
So dance, dance, dance

Tonight
Tonight
Will be a boogie oogie night
So dance, dance, dance
Dance, dance, dance yourself dizzy

Dance yourself dizzy when they Boogaloo
L.A. to Manhattan is an open door for you
So dance yourself dizzy, this is dynamite (Tonight)
Baby, we should be dancin' back to back tonight

Dance, dance, dance
Dance, dance, dance yourself dizzy

Dance yourself dizzy when they Boogaloo
L.A. to Manhattan is an open door for you
So dance yourself dizzy, this is dynamite (Tonight)
Baby, we should be dancin' back to back tonight

Come on

"
13,Master Blaster (Jammin'),Hotter Than July,Stevie Wonder,1980-09-29,307933,60,"

[Verse 1]
Everyone's feeling pretty
It's hotter than July
Though the world's full of problems
They couldn't touch us even if they tried
From the park I hear rhythms
Marley's hot on the box
Tonight there will be a party
On the corner at the end of the block

[Chorus]
Didn't know you
Would be jamming until the break of dawn
I bet nobody ever told you that you
Would be jamming until the break of dawn
You would be jamming and jamming and jamming, jam on

[Verse 2]
They want us to join their fighting
But our answer today
Is to let all our worries
Like the breeze through our fingers slip away
Peace has come to Zimbabwe
Third World's right on the one
Now's the time for celebration
Because we've only just begun

[Chorus]
Didn't know you
Would be jamming until the break of dawn
I bet you nobody ever told you that you
Would be jamming until the break of dawn
I bet you nobody ever told you that you
(We're in the middle of the makin's of the master blaster jammin')
You would be jammin' until the break of dawn
I know nobody told you that you
(We're in the middle of the makin's of the master blaster jammin')
Would be jammin' until the the break of dawn
We're jammin', jammin', jammin' jam on

[Verse 3]
You ask me am I happy
Well as matter of fact
I can say that I'm ecstatic
Because we all just made a pact
We've agreed to get together
Joined as children in Jah
When you're moving in the positive
Your destination is the brightest star

[Chorus]
You didn't know that you
(We're in the middle of the makin's of the master blaster jammin')
Would be jammin' until the break of dawn
I bet you nobody ever told you that you
(We're in the middle of the makin's of the master blaster jammin')
Would be jammin' until the break of dawn
Oh, Oh, Oh, Oh, Oh, you
(We're in the middle of the makin's of the master blaster jammin')
Would be jammin' until the break of dawn
Don't you stop the music, oh no
(We're in the middle of the makin's of the master blaster jammin')
Na, na na...
(We're in the middle of the makin's of the master blaster jammin')
Nobody told you Oh, Oh, Oh, you
(We're in the middle of the makin's of the master blaster jammin')
Would be jammin' until the break of dawn
I bet you if someone approached you
(We're in the middle of the makin's of the master blaster jammin')
Yesterday to tell you that you would be jammin' you would not believe it because you never thought that you would be jammin'
Oh, Oh, Oh, Oh
(We're in the middle of the makin's of the master blaster jammin')
Jammin' 'til the break of dawn
Oh, Oh, Oh, You may as well believe what you are feeling
(We're in the middle of the makin's of the master blaster jammin')
Because you feel your body jammin'
(We're in the middle of the makin's of the master blaster jammin')
Oh, Oh, you would be jammin' until the break of dawn
(We're in the middle of the makin's of the master blaster jammin')
(We're in the middle of the makin's of the master blaster jammin')

"
14,Another One Bites The Dust - Remastered 2011,The Game (2011 Remaster),Queen,1980-06-27,214653,80,"

[Intro]
Ooh, let's go!

[Verse 1]
Steve walks warily down the street
With the brim pulled way down low
Ain’t no sound but the sound of his feet
Machine guns ready to go
Are you ready? Hey, are you ready for this?
Are you hanging on the edge of your seat?
Out of the doorway the bullets rip
To the sound of the beat, yeah

[Chorus]
Another one bites the dust
Another one bites the dust
And another one gone, and another one gone
Another one bites the dust, yeah
Hey, I'm gonna get you too
Another one bites the dust

[Verse 2]
How do you think I'm going to get along
Without you, when you’re gone
You took me for everything that I had
And kicked me out on my own
Are you happy, are you satisfied?
How long can you stand the heat?
Out of the doorway the bullets rip
To the sound of the beat
Look out

[Chorus]
Another one bites the dust
Another one bites the dust
And another one gone, and another one gone
Another one bites the dust
Hey, I'm gonna get you, too
Another one bites the dust


[Bridge]
Hey
Oh, take it
Bite the dust, hey
Bites the dust, hey
Another one bites the dust
Another one bites the dust, ow
Another one bites the dust, hey hey
Another one bites the dust, hey-eh-eh
Ooh, shootout

[Verse 3]
There are plenty of ways you can hurt a man
And bring him to the ground
You can beat him, you can cheat him, you can treat him bad
And leave him when he's down, yeah
But I'm ready, yes I'm ready for you
I'm standing on my own two feet
Out of the doorway the bullets rip
Repeating to the sound of the beat
Oh yeah

[Chorus]
Another one bites the dust
Another one bites the dust
And another one gone, and another one gone
Another one bites the dust, yeah
Hey, I'm gonna get you, too
Another one bites the dust


[Outro]
Shootout
Ay-yeah
Alright

"
15,Feels Like I'm in Love,Feels Like I'm in Love,Kelly Marie,1980,256666,55,"

My head is in a spin
My feet don't touch the ground
Because you're near to me
My head goes round and round
My knees are shaking baby
My heart it beats like a drum
It feels like
It feels like I'm in love

Ain't been this way before
But I know I'm turned on
It's time for something baby
I can't turn off
My knees are shaking baby
My heart it beats like a drum
It feels like
It feels like I'm in love
My knees shake
My heart beats like a drum

It feels like
It feels like I'm in love
My knees shake
My heart beats like a drum

My head is in a spin
My feet don't touch the ground
Because you're near to me
My head goes round and round
My knees are shaking baby
My heart it beats like a drum
It feels like
It feels like I'm in love
My knees shake
My heart beats like a drum

"
16,Enola Gay - Remastered,Organisation,Orchestral Manoeuvres In The Dark,1980-10-24,213693,66,"

Enola Gay
You should have stayed at home yesterday
Ah-ha words can't describe
The feeling and the way you lied

These games you play
They're going to end in more than tears some day
Ah-ha Enola Gay
It shouldn't ever have to end this way

It's eight fifteen
And that's the time that it's always been
We got your message on the radio
Conditions normal and you're coming home

Enola Gay
Is mother proud of little boy today
Ah-ha this kiss you give
It's never ever going to fade away

Enola Gay
It shouldn't ever have to end this way
Ah-ha Enola Gay
It shouldn't fade in our dreams away

It's eight fifteen
And that's the time that it's always been
We got your message on the radio
Conditions normal and you're coming home

Enola Gay
Is mother proud of little boy today
Ah-ha this kiss you give
It's never ever going to fade away

"
17,Stomp!,Light Up The Night,The Brothers Johnson,1980-04-16,380400,51,"

[Verse 1]
Steppin' out, the weekend's open wide
Fill it up, let's blast the jams and ride
While we're cruisin' around in the street
Listen up for the party in feet
Slap me five that's the place we've arrived, it's alive

[Chorus]
Everybody take it to the top
We're gonna stomp, all night
In the neighborhood
Don't it feel alright?
Gonna stomp, all night
Wanna party, 'til the morning light

Mmm, runnin', runnin', runnin'

[Verse 2]
The set is hot, there's people wall to wall
Old ones, young things, short ones standing tall
So grab the one with the smile on her face
And hit the floor and stay right on the case
The heat is on and the funk just won't leave us alone

[Chorus]
Everybody take it to the top
We're gonna stomp, all night
In the neighborhood
Don't it feel alright?
Gonna stomp, all night
Wanna party, 'til the morning light

Gonna stomp, all night
In the neighborhood
Don't it feel alright?
Gonna stomp, all night
Wanna party, 'til the morning light
Stomp!

[Bridge]
Stomp, step down in it
Put your foot where you feel the fit
Stomp, you don't wanna quit
Put your heels where you're feeling it

[Chorus]
Stomp, all night
In the neighborhood
Don't it feel alright?
Gonna stomp, all night
Wanna party, 'til the morning light (Well, well, well)

Gonna stomp, all night
In the neighborhood
Don't it feel alright?
Gonna stomp all night
Wanna party, 'til the morning light

Gonna stomp, all night
In the neighborhood
Don't it feel alright?
Gonna stomp all night
Wanna party, 'til the morning light
Stomp!

[Outro]
Stomp, step down in it
Put your foot where you feel the fit (Take it to the top)
Stomp, you don't wanna quit
Put your heels where you're feeling it (Take it to the top)

Stomp, step down in it
Put your foot where you feel the fit
Stomp, you don't wanna quit
Put your heels where you're feeling it

Stomp, step down in it
Put your foot where you feel the fit
Stomp, you don't wanna quit
Put your heels where you're feeling it

"
18,It's Still Rock and Roll to Me,Glass Houses,Billy Joel,1980-03-12,176440,66,"

[Verse 1]
What's the matter with
The clothes I'm wearing?
Can't you tell that your tie's too wide?
Maybe I should buy some
Old tab collars?
Welcome back to the age of jive
Where have you been
Hidin' out lately, honey?
You can't dress trashy
Till you spend a lot of money

[Chorus]
Everybody's talkin' 'bout the new sound
Funny, but it's still rock and roll to me

[Verse 2]
What's the matter with the car I'm driving?
Can't you tell that it's out of style?
Should I get a set
Of whitewall tires?
Are you gonna cruise
The miracle mile?
Nowadays you can't be too sentimental
Your best bet's a true
Baby blue Continental

[Chorus]
Hot funk, cool punk, even if it's old junk
It's still rock and roll to me

[Bridge]
Oh, it doesn't matter
What they say in the papers
Cause it's always been the same old scene
There's a new band in town
But you can't get the sound
From a story in a magazine
Aimed at your average teen

[Verse 4]
How about a pair of pink sidewinders
And a bright orange pair of pants?
You could really be a Beau Brummel baby
If you just give it half a chance
Don't waste your money
On a new set of speakers
You get more mileage
From a cheap pair of sneakers

[Chorus]
Next phase, new wave, dance craze, anyways
It's still rock and roll to me

[Saxophone solo]

[Verse 5]
What's the matter with the crowd I'm seeing?
Don't you know that they're out of touch?
Should I try to be a straight 'A' student?
If you are then you think too much
Don't you know about
The new fashion honey?
All you need are looks
And a whole lotta money

[Chorus]
It's the next phase, new wave
Dance craze, anyways
It's still rock and roll to me

[Outro]
Everybody's talkin' 'bout the new sound
Funny, but it's still rock and roll to me

"
19,Jump to the Beat,Let Me Be Your Angel,Stacy Lattisaw,1980,320040,44,"

[Chorus:]
Come on and jump to the beat
Come on and dance with me
(Won't you dance with me)

Come on and jump to the beat
Come on and dance with me
(Won't you dance with me)

[Verse 1:]
You're unsurpassed in style
The price you paid was dear
You make the moves come alive
Yet movements dance with fear

Your specialties lonely nights
As you and pride compete
Neglect the pain you hide
Come on and dance with me

[Repeat Chorus x2:]

[Verse 2:]
You'd rather dance alone
When love steps too near
Communicate with me
Your doubts will disappear

If it's love you're searching for
There's plenty love in me
Embrace the good things in life
Come on and dance with me

[Repeat Chorus:]

"
20,I'm Coming Out,Diana,Diana Ross,1980-05-22,325266,66,"

[Intro]
I'm ... coming ... out
I'm coming
I'm ... coming ... out
I'm coming out

I'm coming ... out
I'm ... coming ... out

[Hook]
I'm coming out
I want the world to know
Got to let it show
I'm coming out
I want the world to know
I got to let it show

[Verse 1]
There's a new me coming out
And I just had to live
And I wanna give
I'm completely positive
I think this time around
I am gonna do it
Like you never knew it
Oh, I'll make it through
The time has come for me
To break out of this shell
I have to shout
That I am coming out

[Hook]
I'm coming out
I want the world to know
I got to let it show
I'm coming out
I want the world to know
I got to let it show
I'm coming out
I want the world to know
I got to let it show
I'm coming out
I want the world to know
I got to let it show

[Verse 2]
I've got to show the world
All that I wanna be
And all my abilities
There's so much more to me
Somehow I'll have to make them
Just understand
I got it well in hand
And oh how I have planned
I'm spreadin' love
There is no need to fear
And I just feel so good
Every time I hear

[Hook]
I'm coming out
I want the world to know
I got to let it show
I'm coming out
I want the world to know
I got to let it show
I'm coming out
I want the world to know
I got to let it show
I'm coming out
I want the world to know
I got to let it show

[Trombone solo: Meco Monardo]

[Outro]
I'm coming out
I want the world to know
Got to let it show
I'm coming out
I want the world to know
Got to let it show
I'm coming out
I want the world to know
Got to let it show
I'm coming out
I want the world to know
Got to let it show
I'm coming out
I want the world to know
Got to let it show
I'm coming out
I want the world to know
Got to let it show

I'm, I'm coming out
I have to shout, that I'm coming out
I want the world to know
Got to let it show
I'm coming, I'm coming out

"
21,I Ain't Gonna Stand For It,Hotter Than July,Stevie Wonder,1980-09-29,279000,36,"

[Verse 1]
Don't wanna believe what they're telling me
Somebody's been picking in my cherry tree
Don't wanna mistrust nobody by mistake
But I can tell someone's been digging round in my cake

[Hook]
And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
I ain't gonna stand for it baby

[Verse 2]
Don't wanna believe what somebody said
But somebody said somebody's shoes was under my bed
Don't wanna cause nobody no bodily harm
But somebody's been rubbing on my good luck charm

[Hook]
And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
I ain't gonna stand for it baby

[Bridge w/ Ad-libing]

[Hook]
And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
And I ain't gonna stand for it baby
I ain't gonna stand for it baby

"
22,Giving It Up For Your Love,Lost Hits Of The 80's (All Original Artists & Versions),Various Artists,2010-01-01,224400,32,"

[""Mickey"" - The Treblemakers]
Oh, Mickey, you’re so fine
You’re so fine you blow my mind
Hey Mickey (hey hey), hey Mickey (hey hey hey)

Oh, Mickey, you’re so fine–

~~~~~~~~~~

[""Like a Virgin"" - The BU Harmonics]
You’re so fine and you’re mine
I’ll be yours 'till the end of time
'Cause you make me feel
Yeah, you make me feel
So shiny and new

Like a virgin (like a virgin)
Touched for the very first time (touched you for the first time)
Like the–

~~~~~~~~~~

[""Hit Me With Your Best Shot"" - The Barden Bellas]
Like the one in me
That’s okay
Let’s see how you do it
Put up your dukes
Let’s get down to it

Hit me with your best shot
Why don’t you hit me with your best shot?
Hit me with your best shot
Fire away

~~~~~~~~~~

[""S&M"" - The Barden Bellas]
Na na na
Come on
Na na na na na
Come on, come on, come on

'Cause I may be bad
But I’m perfectly good at it
Sex in the air
I don’t care I love the smell of it
Sticks and stones may break my bones
But chains and whips excite me

'Cause I may be bad
But I’m perfectly good at it
Sex–

~~~~~~~~~~

[""Let's Talk About Sex"" - The Treblemakers]
Sex baby
Let’s talk about you and me
Let’s talk about all the good things
And the bad things that may be
Let’s talk about sex
Alright

Let’s talk about sex
A little bit, a little bit

Let’s talk about sex, baby

~~~~~~~~~~

[""I'll Make Love to You"" - The Barden Bellas]
Baby, all through the night
I’ll make love to you
Like you want me too
And I–

~~~~~~~~~~

[""Feels Like the First Time"" - The Treblemakers]
And I guess it’s just the woman in you
That brings out the man in me
I know I can’t help myself
You’re all in the world to me

It feels like the first time
It feels like the very first time
It feels like the first time

~~~~~~~~~~

[""No Diggity"" - The Barden Bellas]
It’s going down fade to Blackstreet
The homies got at me collab creations bump like acne
No doubt I put it down never slouch
As long as my credit could vouch
A dog couldn’t catch me, straight up

Tell me who could stop when Dre making moves
Attracting honeys like a magnet
Giving them eargasms with my mellow accent
Still moving this flavour with homies Blackstreet and Teddy
The original rump shakers

Shorty get down, good Lord
Baby got them up open all over town
Strictly biz she don’t play around
Cover much ground got game by the pound

Getting paid is her forte
Each and every day, true player way
I can’t get her outta my mind
I think about the girl all the time

I like the way you work it
No diggity, I got to bag it up, baby

I like the way you work it
No diggity, I got to bag it up, baby

I like the way you work it
No diggity, I got to bag it up, babe

I like the way you work it
No diggity, I got to bag it up

I like the way you work it
No diggity, I got to bag it up, babe

I like the way you work it
No diggity, I got to bag it up
We out

"
23,Give Me the Night,The George Benson Collection,George Benson,1981,222626,64,"

[Verse 1]
Whenever dark has fallen
You know the spirit of the party starts to come alive
Until the day is dawning
You can throw out all your blues and hit the city lights

[Hook]
'Cause there's music in the air
And lots of lovin' everywhere
So gimme the night (Give me, give me)
(Alright, tonight)
Gimme the night (Give me, give me)
(Every night)

[Verse 2]
You need the evening action (Ba-dubadub-dubadub-dubadub)
A place to dine, a glass of wine, a little late romance
It's a chain reaction (Ba-dubadub-dubadub-dubadub)
You'll see the people of the world coming out to dance

[Hook]
'Cause there's music in the air
And lots of lovin' everywhere
So gimme the night (Give me, give me)
(Every night)
Gimme the night (Give me, give me)
(Alright, tonight)

[Bridge]
So come on out tonight and we'll lead the others
On a ride through paradise
And if you feel all right
Then we can be lovers 'cause I see that starlight
Look in your eyes
Don't you know we can fly

[Hook]
Just gimme the night (Give me, give me)
(Alright, tonight)
Gimme the night (Give me, give me)
(Every night)

[Ad-Libbing]

[Hook]
'Cause there's music in the air
And lots of lovin' everywhere
So gimme the night (Give me, give me)
(Every night)
Gimme the night (Give me, give me)
(Alright, tonight)

[Bridge]
So come on out tonight and we'll lead the others
On a ride through paradise
And if you feel all right
Then we can be lovers 'cause I see that starlight
Look in your eyes
Don't you know we can fly

[Verse 5]
And if we stay together (Ba-dubadub-dubadub-dubadub)
We'll feel the rhythm of the evening taking us up high
Never mind the weather (Ba-dubadub-dubadub-dubadub)
We'll be dancing in the street until the morning light

[Outro]
'Cause there's music in the air
And lots of lovin' everywhere
So gimme the night (Give me, give me)
(Alright, tonight)
Gimme the night (Give me, give me)
(Alright, tonight)
Gimme the night (Give me, give me)
(Alright, tonight)
Gimme the night (Give me, give me)
(Alright, tonight)
Gimme the night (Give me, give me)
(Alright, tonight)
Gimme the night (Give me, give me)
(Alright, tonight)
Gimme the night (Give me, give me)
(Alright, tonight)
So, gimme the night (Give me, give me)
(Alright, tonight)
'Cause there's music in the air
And lots of lovin' everywhere
So gimme the night (Give me, give me)
(Alright, tonight)
Gimme the night (Give me, give me)
(Alright, tonight)
Gimme the night (Give me, give me)
(Alright, tonight)
Gimme the night (Give me, give me)
(Alright, tonight)
'Cause there's music in the air
And lots of lovin' everywhere
So gimme the night (Give me, give me)
(We can reach the stars if we try)
(Alright, tonight)
(Feelin' free, just groove me tonight)
(Alright, tonight)
(Give me, give me)
(We can reach the stars if we try)
(Give me, give me)
(Alright, tonight)
(Feelin' free, just groove me tonight)
'Cause there's music in the air
And lots of lovin' everywhere
So gimme the night (Give me, give me)
(We can reach the stars if we try)
(Alright, tonight)
(Feelin' free, just groove me tonight)
(Alright, tonight)
(Give me, give me)
(We can reach the stars if we try)
(Give me, give me)
(Alright, tonight)
(Feelin' free, just groove me tonight)
'Cause there's music in the air
And lots of lovin' everywhere
So gimme the night (Give me, give me)
(We can reach the stars if we try)
(Alright, tonight)
(Feelin' free, just groove me tonight)

"
24,I'm in the Mood for Dancing,Altogether,The Nolans,1982,198600,52,"

Ooh, Ooh

Yeah, Yeah

I'm in the mood for dancing, romancing
Ooh I'm giving it all tonight
I'm in the mood for chancing
I feel like dancing
Ooh so come on and hold me tight

Dancing, (dancing) I'm in the mood, babe
So let the music play
Ooh I'm dancing, (dancing) I'm in the groove, babe
So get on up and let your body sway (body sway)

I'm in the mood for dancing, romancing
You know I shan't ever stop tonight
I'm in the mood for chancing
I feel like dancing
Ooh from head to my toes
Take me again
And heaven who knows
Just where it will end

So dance, yeah let's dance, come on and dance
Dance, yeah let's dance, come on and dance

Ooh I'm in the mood for dancing, romancing
Ooh I'm giving it all tonight
I'm in the mood for chancing
I feel like dancing
Ooh so come on and hold me tight

Dancing, (dancing) just feel the beat, babe
That's all you've gotta do
I can't stop dancing (dancing)
So move your feet, babe
'Cos honey when I get up close to you (close to you)

I'm in the mood for dancing, romancing
You know I shan't ever stop tonight
I'm in the mood, I'm in the mood
I'm in the mood to dance
Yeah let's dance, come on and dance

I'm in the mood so baby dance

Yeah let's dance, c'mon and dance
I'm in the mood to take a chance
Yeah let's dance, c'mon and dance
Get on your feet now baby dance

"
