,name,album,artist,release date,length,popularity,lyrics
375,Walk Of Life,Brothers In Arms,Dire Straits,1985-05-13,249960,33,"

[Intro]
Woo-ho
Woo-ho

[Verse 1]
Here comes Johnny singing oldies, goldies
Be-Bop-A-Lula, baby what I say
Here comes Johnny singing ""I got a woman""
Down in the tunnels, trying to make it pay
He got the action, he got the motion
Oh, yeah, the boy can play
Dedication, devotion
Turning all the night time into the day

[Chorus]
He do the song about the sweet lovin' woman
He do the song about the knife
Then he do the walk, do the walk of life
Yeah, he do the walk of life
Woo-ho

[Verse 2]
Here comes Johnny gonna tell you the story
Hand me down my walkin' shoes
Here come Johnny with the power and the glory
Backbeat, the talkin' blues
He got the action, he got the motion
Oh yeah, the boy can play
Dedication, devotion
Turning all the night time into the day

[Chorus]
He do the song about the sweet lovin' woman
He do the song about the knife
And he do the walk, he do the walk of life
Yeah, he do the walk of life
Woo-ho-ho

[Verse 3]
Here comes Johnny singing oldies, goldies
Be-Bop-A-Lula, baby what I say
Here comes Johnny singing ""I gotta woman""
Down in the tunnels, trying to make it pay
He got the action, he got the motion
Oh yeah, the boy can play
Dedication, devotion
Turning all the night time into the day

[Chorus]
And after all the violence and double talk
There's just a song in all the trouble and the strife
You do the walk, yeah, you do the walk of life
Mmm, they do the walk of life

[Outro]
Woo-ho
Woo-ho-ho
Woo-ho-ho
Woo-ho
Woo-ho-ho

"
376,Don't You (Forget About Me),Once Upon A Time (Super Deluxe),Simple Minds,1985,263040,74,"

[Intro]
Hey, hey, hey, hey
Ooh, whoa

[Verse 1]
Won't you come see about me?
I'll be alone, dancing, you know it, baby
Tell me your troubles and doubts
Giving me everything inside and out and
Love's strange, so real in the dark
Think of the tender things that we were working on
Slow change may pull us apart
When the light gets into your heart, baby

[Chorus]
Don't you forget about me
Don't, don't, don't, don't
Don't you forget about me

[Bridge]
Will you stand above me?
Look my way, never love me
Rain keeps falling, rain keeps falling
Down, down, down
Will you recognize me?
Call my name or walk on by
Rain keeps falling, rain keeps falling
Down, down, down, down
Hey, hey, hey, hey
Ooh, whoa

[Verse 2]
Don't you try and pretend
It's my feeling we'll win in the end
I won't harm you or touch your defenses
Vanity and security, ah
Don't you forget about me
I'll be alone, dancing, you know it, baby
Goin' to take you apart
I'll put us back together at heart, baby

[Chorus]
Don't you forget about me
Don't, don't, don't, don't
Don't you forget about me

[Bridge]
As you walk on by
Will you call my name?
As you walk on by
Will you call my name?
When you walk away
Or will you walk away?
Will you walk on by?
Come on, call my name
Will you call my name?

[Outro]
I say, la, la-la-la-la, la-la-la-la
La-la-la-la-la-la-la-la-la-la
La-la-la-la, la-la-la-la
La-la-la-la-la-la-la-la-la-la
La-la-la-la, la-la-la-la
La-la-la-la-la-la-la-la-la-la
When you walk on by
And you call my name
When you walk on by

"
377,Easy Lover,Chinese Wall,Philip Bailey,1985-03-20,304506,66,"

[Chorus: Bailey & Collins]
Easy lover
She'll get a hold on you believe it
Like no other
Before you know it you'll be on your knees
She's an easy lover
She'll take your heart but you won't feel it
She's like no other
And I'm just trying to make you see

[Verse 1: Bailey]
She's the kind of girl you dream of
Dream of keeping hold of
You'd better forget it
You'll never get it
She will play around and leave you
Leave you and deceive you
Better forget it
Oh you'll regret it

[Bridge: Collins]
No you'll never change her, so leave it, leave it
Get out quick cause seeing is believing
It's the only way
You'll ever know, oh

[Chorus]
She's an easy lover
She'll get a hold on you believe it
Like no other
Before you know it you'll be on your knees
She's an easy lover
She'll take your heart but you won't feel it
She's like no other
And I'm just trying to make you see

[Verse 2: Bailey]
You're the one that wants to hold her
Hold her and control her
You'd better forget it
You'll never get it
Oh she'll say that there's no other
Till she finds another
Better forget it
Oh you'll regret it

[Bridge: Collins]
And don't try to change her, just leave it, leave it
You're not the only one, ooh seeing is believing
It's the only way
You'll ever know, oh

[Instrumental]

[Bridge: Bailey & Collins]
Now don't try to change her, just leave it, leave it
You're not the only one, cause seeing is believing
It's the only way
You'll ever know, oh

[Chorus]
She's an easy lover
She'll get a hold on you believe it
She's like no other
Before you know it you'll be on your knees
(You'll be down on your knees)
She's an easy lover
She'll take your heart but you won't feel it
She's like no other
And I'm just trying to make you see
(Trying to make you see, yeah)

She's an easy lover
She'll get a hold on you believe it
(Get a hold on you)
Like no other
Before you know it you'll be on your knees
(You'll be on your knees)
She's an easy lover
She'll take your heart but you won't feel it
(You won't feel it)
She's like no other
And I'm just trying to make you see
(Trying to make you see)

She's an easy lover
She'll get a hold on you believe it...

"
378,The Boys Of Summer,Building The Perfect Beast,Don Henley,1984-01-01,288733,76,"

[Verse 1]
Nobody on the road
Nobody on the beach
I feel it in the air
The summer's out of reach
Empty lake, empty streets
The sun goes down alone
I'm driving by your house
Though I know you're not home

[Chorus 1]
But I can see you
Your brown skin shining in the sun
You got your hair combed back and your
Sunglasses on, baby
I can tell you, my love for you will still be strong
After the boys of summer have gone

[Verse 2]
I never will forget those nights
I wonder if it was a dream
Remember how you made me crazy?
Remember how I made you scream?
Now I don't understand what happened to our love
But babe, I'm gonna get you back
I'm going to show you what I'm made of

[Chorus 2]
I can see you
Your brown skin shining in the sun
I see you walking real slow and
Smiling at everyone
I can tell you, my love for you will still be strong
After the boys of summer have gone

[Instrumental Break]

[Verse 3]
Out on the road today
I saw a Deadhead sticker on a Cadillac
A little voice inside my head said
“Don't look back, you can never look back”
I thought I knew what love was, what did I know?
Those days are gone forever
I should just let them go but...

[Chorus 3]
I can see you
Your brown skin shining in the sun
You got the top pulled down and the
Radio on, baby
I can tell you, my love for you will still be strong
After the boys of summer have gone

[Chorus 4]
I can see you
Your brown skin shining in the sun
You got your hair slicked back and those
Wayfarers on, baby
I can tell you, my love for you will still be strong
After the boys of summer have gone

"
379,Raspberry Beret,Around the World in a Day,Prince,1985-04-22,215173,65,"

[Intro]
One, two
One, two, three, uh!

[Verse 1]
I was working part time in a five-and-dime
My boss was Mr. McGee
He told me several times that he didn't like my kind
'Cause I was a bit too leisurely
Seems that I was busy doing something close to nothing
But different than the day before
That's when I saw her, ooh, I saw her
She walked in through the out door, out door
She wore a...

[Chorus]
Raspberry beret
The kind you find in a second hand store
Raspberry beret
And if it was warm she wouldn't wear much more
Raspberry beret
I think I love her

[Verse 2]
Built like she was
She had the nerve to ask me
If I planned to do her any harm
So, look here
I put her on the back of my bike
And-a we went riding
Down by old man Johnson's farm
I said now, overcast days never turned me on
But something about the clouds and her mixed
She wasn't too bright
But I could tell when she kissed me
She knew how to get her kicks
She wore a...

[Chorus]
Raspberry beret
The kind you find in a second hand store
Raspberry beret
And if it was warm she wouldn't wear much more
Raspberry beret
I think I love her

[Verse 3]
The rain sounds so cool when it hits the barn roof
And the horses wonder who you are
Thunder drowns out what the lightning sees
You feel like a movie star
Listen, they say the first time ain't the greatest
But I tell you, if I had the chance to do it all again
I wouldn't change a stroke
'Cause baby I'm the most
With a girl as fine as she was then

[Chorus]
Raspberry beret
The kind you find in a second hand store
Raspberry beret
And if it was warm she wouldn't wear much more
Raspberry beret
I think I love her

"
380,So Far Away - Full Version,Brothers In Arms,Dire Straits,1985-05-13,308800,22,"

Here I am again in this mean old town
And you're so far away from me
Now where are you when the sun goes down
You're so far away from me

You're so far away from me
So far I just can't see
You're so far away from me
You're so far away from me
All right

I'm tired of being in love and being all alone
When you're so far away from me
I'm tired of making out on the telephone
'Cause you're so far away from me

You're so far away from me
You're so far I just can't see
You're so far away from me
You're so far away from me
All right

And I get so tired when I have to explain
When you're so far away from me
See you've been in the sun and I've been in the rain
And you're so far away from me

You're so far away from me
You're so far I just can't see
You're so far away from me
You're so far away from me
Check it out

So far away
You're so far away from me
(You're so far)
All right
(You're so far)
Yes, you're so far away from me

"
381,Alive And Kicking,Once Upon A Time (Super Deluxe),Simple Minds,1985,289453,65,"

You turn me on, you lift me up
And like the sweetest cup I'd share with you
You lift me up, don't you ever stop, I'm here with you
Now it's all or nothing
Cause you say you'll follow through
You follow me, and I, I, I follow you

What you gonna do when things go wrong?
What you gonna do when it all cracks up?
What you gonna do when the Love burns down?
What you gonna do when the flames go up?
Who is gonna come and turn the tide?
What's it gonna take to make a dream survive?
Who's got the touch to calm the storm inside?
Who's gonna save you?
Alive and Kicking
Stay until your love is, Alive and Kicking
Stay until your love is, until your love is, Alive

Oh you lift me up to the crucial top, so I can see
Oh you lead me on, till the feelings come
And the lights that shine on
But if that don't mean nothing
Like if someday it should fall through
You'll take me home where the magic's from
And I'll be with you

What you gonna do when things go wrong?
What you gonna do when it all cracks up?
What you gonna do when the Love burns down?
What you gonna do when the flames go up?
Who is gonna come and turn the tide?
What's it gonna take to make a dream survive?
Who's got the touch to calm the storm inside?
Don't say goodbye
Don't say goodbye
In the final seconds who's gonna save you?

Oh, Alive and Kicking
Stay until your love is, love is, Alive and Kicking
Oh, Alive and Kicking
Stay until your love is, love is, Alive and Kicking

"
382,We Don't Need Another Hero (Thunderdome),Simply the Best,Tina Turner,1991-01-01,255186,60,"

[Verse 1]
Out of the ruins
Out from the wreckage
Can't make the same mistake this time
We are the children, the last generation
We are the ones they left behind
And, I wonder when we are ever gonna change
Living under the fear, until nothing else remains

[Chorus]
We don't need another hero
We don't need to know the way home
All we want is life beyond
Thunderdome

[Verse 2]
Looking for something we can rely on
There's gotta be something better out there
Love and compassion
Their day is coming
All else are castles built in the air
And I wonder when we are ever gonna change
Living under the fear until nothing else remains

[Chorus]
All the children say
We don't need another hero
We don't need to know the way home
All we want is life beyond
Thunderdome

[Bridge]
So, what do we do with our lives
We leave only a mark
Will our story shine like a light
Or end in the dark
Give it all or nothing

[Chorus]
We don't need another hero
We don't need to know the way home
All we want is life beyond
Thunderdome

"
383,I'm On Fire,Born In The U.S.A.,Bruce Springsteen,1984-06-04,155880,73,"

[Verse 1]
Hey, little girl, is your daddy home?
Did he go away and leave you all alone?
I got a bad desire

[Chorus]
Oh, oh, oh
I'm on fire

[Verse 2]
Tell me now, baby, is he good to you?
And can he do to you the things that I do?
Oh no, I can take you higher

[Chorus]
Oh, oh, oh
I'm on fire

[Verse 3]
Sometimes it's like someone took a knife, baby, edgy and dull
And cut a six-inch valley through the middle of my skull
At night, I wake up with the sheets soakin' wet
And a freight train runnin' through the middle of my head
Only you can cool my desire

[Chorus]
Oh, oh, oh
I'm on fire
Oh, oh, oh
I'm on fire
Oh, oh, oh
I'm on fire

[Outro]
Ooh-ooh, ooh
Ooh-ooh, ooh-ooh
Ooh-ooh-ooh, ooh-ooh
Ooh, ooh, ooh, ooh-ooh
Ooh-ooh-ooh, ooh-ooh

"
384,Nikita,Ice On Fire,Elton John,1985-11-07,343240,67,"

[Verse 1]
Hey Nikita, is it cold
In your little corner of the world?
You could roll around the globe
And never find a warmer soul to know
Oh, I saw you by the wall
Ten of your tin soldiers in a row
With eyes that looked like ice on fire
The human heart, a captive in the snow

[Chorus]
Oh, Nikita, you will never know
Anythin' about my home
I'll never know how good it feels to hold you
Nikita, I need you so
Oh, Nikita, is the other side of any given line in time
Countin' ten tin soldiers in a row
Oh no, Nikita, you'll never know

[Verse 2]
Do you ever dream of me?
And do you ever see the letters that I write?
When you look up through the wire
Nikita, do you count the stars at night?
And if there comes a time
Guns and gates no longer hold you in
And if you're free to make a choice
Just look towards the west and find a friend

[Chorus]
Oh, Nikita, you will never know
Anythin' about my home
I'll never know how good it feels to hold you
Nikita, I need you so
Oh, Nikita, is the other side of any given line in time
Countin' ten tin soldiers in a row
Oh no, Nikita, you'll never know

[Chorus]
Oh, Nikita, you will never know
Never know anythin' about my home
I'll never know how good it feels to hold you
Nikita, I need you so
Oh, Nikita, is the other side of any given line in time
Countin' ten tin soldiers in a row
Oh no, Nikita, you'll never know

[Outro]
(Nikita) countin' ten tin soldiers in a row
(Nikita) countin' ten tin soldiers in a row
(Nikita) countin' ten tin soldiers in a row

"
385,Chain Reaction,Eaten Alive,Diana Ross,1985-09-24,230533,59,"

You took a mystery and made me want it
You got a pedestal and put me on it
You made me love you out of feeling nothing
Something that you do
And I was there and not dancing with anyone
You took a little, then you took me over
You set your mark on stealing my heart away
Crying, trying, anything for you

I'm in the middle of a chain reaction
You give me all the after midnight action
I wanna get you where I can let you make all that love to me
I'm on a journey for the inspiration
To anywhere and there ain't no salvation
I need you to get me nearer to you
So you can set me free
We talk about love, love, love
We talk about love
We talk about love, love, love
We talk about love

You make me tremble when your hand moves lower
You taste a little then you swallow slower
Nature has a way of yielding treasure
Pleasure made for you, oh
You gotta plan, your future is on the run
Shine a light for the whole world over
You never find your love if you hide away
Crying, dying, all you gotta do is

Get in the middle of a chain reaction
You get a medal when you're lost in action
I wanna get your love all ready for the sweet sensation
Instant radiation
You let me hold you for the first explosion
We get a picture of our love in motion
My arms will cover, my lips will smother you
With no more left to say
We talk about love, love, love
We talk about love
You let me hold you for the first explosion
My arms will cover you all you gotta do

Get in the middle of a chain reaction (chain reaction)
You get a medal when you're lost in action (lost in action)
Don't pass me by
I wanna get your love all ready
For the sweet sensation, instant radiation
You let me hold you for the first explosion
We get a picture of our love in motion
My arms will cover, my lips will smother you
Sooner or later all you gotta do is
Get in the middle of a chain reaction
You get a medal when you're lost in action
I wanna get your love all ready
For the sweet sensation, instant radiation
You let me hold you for the first explosion

"
386,A Good Heart,Feargal Sharkey,Feargal Sharkey,1985-01-01,281800,59,"

I hear a lot of stories
I suppose they could be true
All about love and what it can do to you
Highest risk of striking out
The risk of getting hurt
And still, I have so much to learn

I know, 'cause I think about it all the time
I know, that real love has quite a price

And a good heart, these days, is hard to find (a good heart)
True love, the lasting kind
A good heart, these days, is hard to find
So please be gentle with this heart of mine

My expectations may be high
I blamed it on my youth
Soon enough, I'll learned the painful truth
I'll face it like a fighter
Then boast of how I've grown
Anything is better than being alone

I know, 'cause I learn a little every day
I know, 'cause I listen when the experts say

That a good heart, these days, is hard to find (a good heart)
True love, the lasting kind
A good heart, these days, is hard to find
So please be gentle with this heart of mine

As I look back on all my childhood dreams
My ideas of love weren't
As foolish as they seemed
If I don't start looking now
I'll be left behind
And a good heart these days, it's hard to find

I know, it's a dream I'm willing to defend
I know, it will all be worth it in the end

And a good heart, these days, is hard to find (a good heart)
True love, the lasting kind
A good heart, these days, is hard to find
So please be gentle with this heart of mine

And a good heart, these days, is hard to find (a good heart)
True love, the lasting kind
A good heart, these days, is hard to find
So please be gentle with this, with this heart of mine

A good heart
A good heart
A good heart
A good heart
A good heart
A good heart

"
387,Part-Time Lover,In Square Circle,Stevie Wonder,1985-09-13,252560,66,"

[Verse 1: Stevie Wonder]
Call up, ring once, hang up the phone
To let me know you made it home
Don't want nothing to be wrong with part-time lover
If she's with me, I'll blink the lights
To let you know tonight's the night
For me and you, my part-time lover

[Chorus]
We are undercover passion on the run
Chasing love up against the sun
We are strangers by day, lovers by night
Knowing it's so wrong, but feeling so right

[Verse 2]
If I'm with friends and we should meet
Just pass me by, don't even speak
Know the word's ""discreet"" with part-time lovers
But if there's some emergency
Have a male friend to ask for me
So then she won't peek it's really you my part-time lover

[Chorus]
We are undercover passion on the run
Chasing love up against the sun
We are strangers by day, lovers by night
Knowing it's so wrong, but feeling so right

[Bridge: Luther Vandross, (Part-Time Lovers)]
Da-da-da-da-da-da, da-da-da-da-da, da-da-da-da-pa-da-da-da
(Part-time lovers)
De-hee, da-pa-da-da-da-da, dadadadadadada, pa-da-da-da, pa-pa-da-pa-pa-pa-pa-da-da-da
(Part-time lovers)

[Chorus]
We are undercover passion on the run, yeah
Chasing love up against the sun
We are strangers by day, lovers by night
Knowing it's so wrong, but feeling so right

[Verse 3]
I've got something that I must tell
Last night someone rang our doorbell
And it was not you, my part-time lover
And then a man called our exchange
But didn't want to leave his name
I guess that two can play the game
Of part-time lovers
You and me, part-time lovers
But, she and he, part-time lovers

[Outro]
*Scatting*
(Part-time lovers)
*Scatting*
(Part-time lovers)
*Scatting*
(Part-time lovers)
*Scatting*
(Part-time lovers)
*Scatting*
(Part-time lovers)
*Scatting*
(Part-time lovers)

"
388,Glory Days,Born In The U.S.A.,Bruce Springsteen,1984-06-04,254733,69,"

[Intro]
Yeah
Uh
Wooh
Huh

[Verse 1]
I had a friend was a big baseball player
Back in high school
He could throw that speedball by you
Make you look like a fool boy
Saw him the other night at this roadside bar
I was walking in, he was walking out
We went back inside sat down had a few drinks
But all he kept talking about was

[Chorus]
Glory days, well they'll pass you by
Glory days, in the wink of a young girl's eye
Glory days, glory days

[Verse 2]
Well there's a girl that lives up the block
Back in school she could turn all the boy's heads
Sometimes on a Friday I'll stop by
And have a few drinks after she put her kids to bed
Her and her husband Bobby well they split up
I guess it's two years gone by now
We just sit around talking about the old times
She says when she feels like crying
She starts laughing thinking bout

[Chorus]
Glory days, well they'll pass you by
Glory days, in the wink of a young girl's eye
Glory days, glory days

[Missing Verse]
My old man worked 20 years on the line
And they let him go
Now everywhere he goes out looking for work
They just tell him that he's too old
I was 9 nine years old and he was working at the
Metuchen Ford plant assembly line
Now he just sits on a stool down at the Legion hall
But I can tell what's on his mind

[Missing Chorus]
Glory days yeah goin back
Glory days aw he ain't never had
Glory days, glory days

[Verse 3]
In fact I think I'm going down to the well tonight
And I'm gonna drink till I get my fill
And I hope when I get old I don't sit around thinking about it
But I probably will
Yeah, just sitting back trying to recapture
A little of the glory yeah
Well time slips away and leaves you with nothing, mister, but
Boring stories of

[Chorus]
Glory days, well they'll pass you by
Glory days, in the wink of a young girl's eye
Glory days, glory days

"
389,Something About You - Single Version,Level Best,Level 42,1989-01-01,223440,60,"

Ooh...
Ooh...
How - how can it be that a love
Carved out of caring fashioned by fate
Could suffer so hard
From the games played once too often
But making mistakes is a part
Of life's imperfections born of the years
Is it so wrong to be human after all

Drawn into the stream
Of undefined illusion
Those diamond dreams
They can't disguise the truth
That there is something about you
Baby so right
I wouldn't be without you baby tonight

If ever our love was concealed
No one can say that we didn't feel
A million things
And a perfect dream of life
Gone, fragile but free
We remain tender together
If not so in love
It's not so wrong
We're only human after all

These changing years
They add to your confusion
Oh and you need to hear the time
That told the truth
That there is something about you
Baby so right
Don't want to be without you
Baby tonight
Because there's something about you
Baby so right
I couldn't live without you
Baby tonight

Ooh...
Ooh...
And there's something about you
I couldn't live without you
Tonight

"
390,Broken Wings,Welcome To The Real World,Mr. Mister,1985-11-27,343933,69,"

[Verse 1]
Baby, don't understand
Why we can't just hold on to each other's hands?
This time might be the last if fear unless
I make it all too clear I need you so, ohh

[Chorus]
Take these broken wings
And learn to fly again, learn to live so free
When we hear the voices sing
The book of love will open up and let us in
Take these broken wings

[Verse 2]
Baby, I think tonight
We can take what was wrong and make it right
Baby, it's all I know that you're half of the flesh
And blood that makes me whole, I need you so

[Chorus]
So take these broken wings
And learn to fly again, learn to live so free
When we hear the voices sing
The book of love will open up and let us in
Take these broken wings
You've got to learn to fly, learn to live, love so free
When we hear the voices sing
The book of love will open up and let us in
Yeah, yeah
Let us in
Let us in

[Bridge]
Baby, it's all I know that you're half of the flesh
And blood that makes me whole
Yeah, yeah, yeah, yeah, yeah

[Chorus]
So take these broken wings
And learn to fly again, learn to live so free
And when we hear the voices sing
The book of love will open up and let us in
Take these broken wings
You got to learn to fly, learn to live and love so free
When we hear the voices sing
The book of love will open up for us and let us in
Yeah, yeah, yeah, yeah, ooh

"
391,A View to a Kill,Decade,Duran Duran,1989-11-13,217693,57,"

[Verse 1]
Meeting you with a view to a kill
Face to face in secret places, feel the chill

Nightfall covers me, but you know the plans I'm making
Still overseas, could it be the whole Earth opening wide
A sacred why, a mystery gaping inside
A week is why, until we...

[Chorus]
Dance into the fire
That fatal kiss is all we need
Dance into the fire
To fatal sounds of broken dreams
Dance into the fire
That fatal kiss is all we need
Dance into the fire

[Verse 2]
The choice for you is the view to a kill
Between the shades assassination standing still

Earth's crystal tears, the fall of snowflakes on your body
First time in years to drench your skin in lover's rosy stain
A chance to find the phoenix for the flame
A chance to die, but can we...

[Chorus]
Dance into the fire
That fatal kiss is all we need
Dance into the fire
To fatal sounds of broken dreams
Dance into the fire
That fatal kiss is all we need
Dance into the fire

When all we see is the view to a kill

"
392,Crazy for You,Celebration (double disc version),Madonna,2009-09-18,224320,61,"

[Verse 1]
Swaying room, as the music starts
Strangers making the most of the dark
Two by two, their bodies become one
I see you through the smokey air
Can't you feel the weight of my stare?
You're so close but still a world away
What I'm dying to say, is that

[Chorus]
I'm crazy for you
Touch me once and you'll know it's true
I never wanted anyone like this
It's all brand new
You'll feel it in my kiss
I'm crazy for you
Crazy for you

[Verse 2]
Trying hard to control my heart
I walk over to where you are
Eye to eye we need no words at all
Slowly now, we begin to move
Every breath I'm deeper into you
Soon we two are standing still in time
If you read my mind, you'll see

[Chorus]
I'm crazy for you
Touch me once and you'll know it's true
I never wanted anyone like this
It's all brand new
You'll feel it in my kiss
You'll feel it in my kiss
Because I'm crazy for you
Touch me once and you'll know it's true
I never wanted anyone like this
It's all brand new
You'll feel it in my kiss
I'm crazy for you
Crazy for you
Crazy for you
Crazy for you

[Outro]
It's all brand new
I'm crazy for you
And you know it's true
I'm crazy, crazy for you
It's all brand new, I'm crazy for you
And you know it's true
Yeah, I'm crazy for you
Crazy for you, baby
I'm crazy for you
Crazy for you, baby

"
393,I Got You Babe,Baggariddim,UB40,1985-01-01,189093,64,"

[Verse 1]
They say we're young and we don't know
Won't find out until we grow
Well I don't know if baby that's true
Cause you've got me baby, I've got you

[Chorus]
Babe, I've got you babe
I've got you, babe

[Verse 2]
They say our love won't pay the rent
Before it's earned our money's always spent
I guess that's so, we don't have a lot
At least I'm sure we've all the things we've got

[Chorus]
Babe, I've got you babe
I've got you, babe

[Verse 3]
I got flowers in the spring
I got you to wear my ring
And when I'm sad, you're around
And when I get scared you're always around
So let them say your hair's too long
I don't care, with you I can't go wrong
Then put your little hand in mine
There ain't no hill or mountain we can't climb

[Chorus]
Babe, I've got you babe
I've got you, babe
I've got you, babe

[Bridge]
I got you to hold my hand
I got you to understand
I got you to walk with me
I got you to talk with me
I got you to kiss goodnight
I got you to hold me tight
I got you and I won't let go
I got you to love me so

[Outro]
I got you, babe

"
394,Can't Fight This Feeling,Wheels Are Turnin',REO Speedwagon,1984-11-05,294773,72,"

[Verse 1]
Oh, I can't fight this feeling any longer
And yet, I'm still afraid to let it flow
What started out as friendship, has grown stronger
I only wish I had the strength to let it show
I tell myself that I can't hold out forever
I said there is no reason for my fear
'Cause I feel so secure when we're together
You give my life direction
You make everything so clear

[Pre-Chorus]
And even as I wander, I'm keeping you in sight
You're a candle in the window on a cold, dark winter's night
And I'm getting closer than I ever thought I might

[Chorus]
And I can't fight this feeling anymore
I've forgotten what I started fighting for
It's time to bring this ship into the shore
And throw away the oars, forever
Cause I can't fight this feeling anymore
I've forgotten what I started fighting for
And if I have to crawl upon the floor
Come crashing through your door
Baby, I can't fight this feeling anymore

[Verse 2]
My life has been such a whirlwind since I saw you
I've been running round in circles in my mind
And it always seems that I'm following you, girl
'Cause you take me to the places that, alone, I'd never find

[Pre-Chorus]
And even as I wander, I'm keeping you in sight
You're a candle in the window on a cold, dark winter's night
And I'm getting closer than I ever thought I might

[Chorus]
And I can't fight this feeling anymore
I've forgotten what I started fighting for
It's time to bring this ship into the shore
And throw away the oars, forever
Cause I can't fight this feeling anymore
I've forgotten what I started fighting for
And if I have to crawl upon the floor
Come crashing through your door
Baby, I can't fight this feeling anymore

"
395,"When the Going Gets Tough, The Tough Get Going",The Very Best of Billy Ocean,Billy Ocean,2010-04-26,248000,62,"

When the going gets tough
The tough get going, tough, tough, huh, huh, huh
When the going gets tough, the tough get ready

Yeah, ooooh, do da do da

I got something to tell you
I got something to say
I'm gonna put this dream in motion
Never let nothing stand in my way
When the going gets tough
The tough get going

I'm gonna get myself 'cross the river
That's the price I'm willing to pay
I'm gonna make you stand and deliver
And give me love in the old-fashion way

Woooh

Darlin', I'll climb any mountain
Darlin', I'll do anything

Ooh (ooh), can I touch you (can I touch you)
And do the things that lovers do
Ooh (ooh), want to hold you (wanna hold you)
I gotta get it through to you, oooh

When the going gets tough
The tough get going
When the going gets rough
The tough get rough
Hey, hey, hey, hey, hey
Ooooh baby

I'm gonna buy me a one-way ticket
Nothin's gonna hold me back
Your love's like a slow train coming (slow train coming)
And I can feel it coming down the track (woh)

Darlin', I'll climb any mountain
Darlin', I'll do anything
Ooh (ooh) can I touch you (can I touch you)
And do the things that lovers do
Ooh, (ooh) want to hold you (wanna hold you)
I gotta get it through to you (ooh)
Cause when the going gets tough
The tough get going
When the going gets rough
The tough get rough

Yeah, yeah, yeah, yeah, yeah
Wooh, yeah, yeah, yeah, yeah

Darlin', I'll climb any mountain
Darlin', I'll swim every sea
Darlin', I'll reach for the heaven
Darlin', with you lovin' me
Oooh (oooh)

Oooh, can I touch you (can I touch you)
And do the things that lovers do (can I touch you)
Oooh (ooh), want to hold you (wanna hold you)
I gotta get it through to you

When the going gets tough
Going gets tough
Going gets rough
Going gets rough

"
396,Life in a Northern Town,The Dream Academy,The Dream Academy,1985,259293,53,"

[Verse 1]
The Salvation Army band played
And the children drunk lemonade
And the morning lasted all day
All day

And through an open window came
Like Sinatra in a younger day
Pushing the town away
Oh

[Chorus]
Ah hey ma ma mommy doo-din-nie-ya
Ah hey ma ma ma hey-y-yah
Life in a northern town
Ah hey ma ma ma ma

[Verse 2]
They sat on the stony ground
And he took a cigarette out
And everyone else came down
To listen

He said in winter 1963
It felt like the world would freeze
With John F. Kennedy
And The Beatles

Yeah, yeah

[Chorus]
Ah hey ma ma mommy doo-din-nie-ya
Ah hey ma ma ma hey-y-yah
Life in a northern town
Hey ma ma ma ma
Ah hey ma ma ma
Ah hey ma ma ma hey-y-yah
All the work shut down

[Verse 3]
The evening turned to rain
Watched the water roll down the drain
As we followed him down
To the station

And though he never would wave goodbye
You could see it written in his eyes
As the train rolled out of sight
Bye-bye

[Chorus]
Ah hey ma ma mommy doo-din-nie-ya
Ah hey ma ma ma hey-y-yah
Life in a northern town
Ah hey ma ma ma ma
Ah hey ma ma mommy doo-din-nie-ya
Ah hey ma ma ma hey-y-yah
Life in a northern town

Ah hey ma ma ma ma
Ah hey ma ma mommy doo-din-nie-ya
Ah hey ma ma ma hey-y-yah
Ah hey ma ma ma ma

Make it easy on yourself
Society's so
So hard to desert
So hard that you know
Make it easy on yourself

Life in a northern town
We'll get back up
Ah hey ma ma mommy doo-din-nie-ya
Ah hey ma ma ma hey-y-yah
(repeat to fade)

"
