,name,album,artist,release date,length,popularity,lyrics
724,goosebumps,Birds In The Trap Sing McKnight,Travis Scott,2016-09-16,243836,84,"

[Intro: Travis Scott]
Yeah
7:30 in the night, yeah
Ooh-oooh, ooh

[Chorus: Travis Scott]
I get those goosebumps every time, yeah, you come around, yeah
You ease my mind, you make everything feel fine
Worried 'bout those comments
I'm way too numb, yeah, it's way too dumb, yeah
I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah
When you're not around (Straight up)
When you throw that to the side, yeah (It's lit)
I get those goosebumps every time, yeah

[Verse 1: Travis Scott]
7-1-3
Through the 2-8-1, yeah, I'm ridin', why they on me?
Why they on me? I'm flyin', sippin' low-key
I'm sippin' low-key in Onyx, rider, rider
When I'm pullin' up right beside ya
Pop star, lil' Mariah
When I text a cute game, wildness
Throw a stack on the Bible
Never Snapchat or took molly
She fall through plenty, her and all her ginnies, yeah
We at the top floor, right there off Doheny, yeah
Oh no, I can't fuck with y'all
Yeah, when I'm with my squad I cannot do no wrong
Yeah, saucin' in the city, don't get misinformed
Yeah, they gon' pull up on you (Brr, brr, brr)
Yeah, we gon' do some things, some things you can't relate
Yeah, 'cause we from a place, a place you cannot stay
Oh, you can't go, oh, I don't know
Oh, back the fuck up off me (Brr, brr, brr)

[Chorus: Travis Scott]
I get those goosebumps every time, yeah, you come around, yeah
You ease my mind, you make everything feel fine
Worried 'bout those comments
I'm way too numb, yeah, it's way too dumb, yeah
I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah
When you're not around
When you throw that to the side, yeah
I get those goosebumps every time

[Verse 2: Kendrick Lamar]
I want to press my like, yeah, I wanna press my
I want a green light, I wanna be like
I wanna press my line, yeah
I wanna take that ride, yeah
I'm gonna press my line
I want a green light, I wanna be like, I wanna press my—
Mama, dear, spare your feelings
I'm relivin' moments, peeling more residual
(I can) buy the building, burn the building
Take your bitch, rebuild the building just to fuck some more
(I can) justify my love for you
And touch the sky for God to stop, debating war
Put the pussy on a pedestal (Ayy)
Put the pussy on a high horse
That pussy to die for
That pussy to die for
Peter, piper, picked a pepper
So I could pick your brain and put your heart together
We depart the shady parts and party hard
The diamonds yours, the coupe forever
My best shots might shoot forever like (Brr)

[Chorus: Travis Scott]
I get those goosebumps every time, yeah, you come around, yeah
You ease my mind, you make everything feel fine
Worried 'bout those comments
I'm way too numb, yeah, it's way too dumb, yeah
I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah
When you're not around
When you throw that to the side, yeah
I get those goosebumps every time

"
725,Stargazing,Stargazing - EP,Kygo,2017-09-21,236853,68,"

[Verse 1: Justin Jesso]
You're saying it's hopeless, that I should hope less
Heaven can help us, well maybe she might
You say it's beyond us, what is beyond us?
Let's see and decide
We've been meteoric, even before this
Burns half as long when it's twice as bright
So if it's beyond us, then it's beyond us
Let's see and decide

[Hook 1: Justin Jesso]
And I will still be here, stargazing
I'll still look up, look up
Look up for love
I will still be here, stargazing
I'll still look up, look up
Look up for love

[Chorus: Justin Jesso]
Don't you, give up, for me
Don't fall, don't give up, for love
Don't you, give up, for me
Don't fall, don't give up, for love
Don't you, give up, for me
Don't fall, don't give up, for love
Don't you, give up, for me
Don't fall, don't give up, for love

[Verse 2: Justin Jesso]
I'm trying to save us, you don't wanna save us
You blame human nature, and say it's unkind
Let's make up our own minds, we've got our whole lives
Let's see and decide, decide

[Hook 2: Justin Jesso]
And I will still be here, stargazing
I'll still look up, look up
Look up for love
Stars don't disappear, they keep blazing
Even when the night is over
And I will still be here, stargazing
I'll still look up, look up
Look up for love
Stars don't disappear, they keep blazing
Even when the night is over
That's how I find the light

[Chorus: Justin Jesso]
Don't you, give up, for me
Don't fall, don't give up, for love
That's how I find the light
Don't you, give up, for me (ooh)
Don't fall, don't give up, for love
Don't you, give up, for me
Don't fall, don't give up, for love
Don't you, give up, for me
Don't fall, don't give up, for love
That's how I find the light
Don't you, give up, for me
Don't fall, don't give up, for love
That's how I find the light
Don't you, give up, for me (ooh)
Don't fall, don't give up, for love

"
726,Rich Love (with Seeb),Rich Love,OneRepublic,2017-07-14,201256,65,"

[Verse 1]
I remember talking and drinking what we could find
Burnin' all those candles and stayin' up through the night
We'd make reservations for the places we know we'd never try
But then oh, we found some rich love
I remember feeling broke as a bottle of wine
I didn't move to the city to count all my pennies
And worship the Hollywood sign
She'll say, ""Hey man, nice to meet you,""
And she'll take every one last time
And I know, 'cause I found some fake love

[Chorus]
Ooh, broke as a bottle of wine
Ooh, but drink with you all damn night
Ooh, not trying to trade up
'Cause if we don't find money
Then what we got honey is just enough
We got some rich love

[Post-Chorus]
She'll say, ""Hey man,""
She'll say, ""Hey man, nice to meet you,""
She'll say, ""Hey man, nice to meet you,""
And she'll take every one last time and I know

[Verse 2]
Do you remember dancing at parties out in the yard?
We would piss off the neighbors
They'd eventually call the cops
And I was saving up for something, hoping life would finally start
'Cause oh, we had some new love

[Chorus]
Ooh, broke as a bottle of wine
Ooh, but drink with you all damn night
Ooh, broke as a bottle of wine
Cause if we don't find money
Then what we got honey lifts it up
We got some rich love

[Post-Chorus]
She'll say, ""Hey man,""
She'll say, ""Hey man, nice to meet you,""
She'll say, ""Hey man, nice to meet you,""
And she'll take every one last time and I know

[Bridge]
We're broke as a bottle of wine
Oh, we're broke as a bottle of wine
Said, we're broke as a bottle of wine
We're broke as a bottle of wine
Broke as a bottle of wine
We're broke as a bottle of wine
Cause if we don't find money
Then what we got honey lifts it up
We got some rich love

[Post-Bridge]
She'll say, ""Hey man,""
She'll say, ""Hey man, nice to meet you,""
We're broke as a bottle of wine
We're broke as a bottle of wine
Cause if we don't find money
Then what we got honey lifts it up
We got some rich love

[Outro]
We're broke as a bottle of wine
Broke as a bottle of wine
We're broke as a bottle of wine, bottle of wine
We're broke as a bottle of wine
We're broke as a bottle of wine
Cause if we don't find money
Then what we got honey lifts it up
We got some rich love

"
727,Praying,Praying,Kesha,2017-07-06,230269,0,"

[Verse 1]
Well, you almost had me fooled
Told me that I was nothing without you
Oh, but after everything you've done
I can thank you for how strong I have become

[Pre-Chorus]
’Cause you brought the flames and you put me through hell
I had to learn how to fight for myself
And we both know all the truth I could tell
I'll just say this is I wish you farewell

[Chorus]
I hope you're somewhere prayin’, prayin'
I hope your soul is changin', changin'
I hope you find your peace
Falling on your knees, prayin'

[Verse 2]
I'm proud of who I am
No more monsters, I can breathe again
And you said that I was done
Well, you were wrong and now the best is yet to come
'Cause I can make it on my own, oh
And I don't need you, I found a strength I’ve never known
I’ll bring thunder, I'll bring rain, oh-oh
When I’m finished, they won't even know your name

[Pre-Chorus]
You brought the flames and you put me through hell
I had to learn how to fight for myself
And we both know all the truth I could tell
I'll just say this is I wish you farewell

[Chorus]
I hope you're somewhere prayin’, prayin'
I hope your soul is changin', changin'
I hope you find your peace
Falling on your knees, prayin'

[Bridge]
Oh, sometimes I pray for you at night
Someday, maybe you'll see the light
Oh, some say, in life, you're gonna get what you give
But some things only God can forgive

[Chorus]
I hope you're somewhere prayin', prayin'
I hope your soul is changin', changin'
I hope you find your peace
Falling on your knees, prayin'

"
728,Don't Leave,Don't Leave,Snakehips,2017-01-06,214693,63,"

[Verse 1]
You know me
Now and then, I'm a mess
Please don't hold that against me
I'm a girl with a temper and heat
I know I can be crazy

[Pre-Chorus 1]
But I'm not just a fuck-up, I'm the fuck-up you need
I don't hear nobody when you focus on me
Perfectly imperfect, yeah, I hope that you see
Tell me you see
'Cause I know that you've been thinking 'bout it

[Chorus]
Don't leave
Shut your mind off and let your heart breathe
You don't need to be worried
I may not ever get my shit together
But ain't nobody gonna love you better
Don't go
What we have here is irreplaceable
No, I won't trade this for nothing
I may not ever get my shit together
But ain't nobody gonna love you better than me, yeah
Love you better than me (Oh, whoa-oh)

[Verse 2]
In a room full of people with you
I don't see anybody else, no
When we fight, and you're right
So sorry, I make it just so difficult

[Pre-Chorus 2]
But I'm not just a fuck-up, I'm the fuck-up you love
We ain't like nobody else, tell me so what
Perfectly imperfect, yeah, baby, that's us
Baby, that's us
'Cause I know that you've been thinking 'bout it

[Chorus]
Don't leave
Shut your mind off and let your heart breathe
You don't need to be worried
I may not ever get my shit together
But ain't nobody gonna love you better
Don't go
What we have here is irreplaceable
No, I won't trade this for nothing
I may not ever get my shit together
But ain't nobody gonna love you better

[Bridge]
Sitting in the living room
You look at me, I stare at you
I see the doubt, I see the love
I have and it is all for you
Let me wrap myself around you, baby
Let me tell you you are everything, you are
Losing my words, I don't know where to start
But baby, don't leave me
Shut your mind off and let your heart hear me
I won't trade this for nothing
I may not ever get my shit together
But ain't nobody gonna love you better

[Chorus]
Don't leave
Shut your mind off and let your heart breathe
You don't need to be worried
I may not ever get my shit together
But ain't nobody gonna love you better
(There ain't nobody gonna love you better than me)
Don't go
What we have here is irreplaceable
No, I won't trade this for nothing
I may not ever get my shit together
But ain't nobody gonna love you better than me, yeah
Love you better than me

"
729,Mi Gente,Mi Gente,J Balvin,2017-07-04,189029,53,"

[Letra de ""Mi Gente""]

[Verso 1: J Balvin]
Si el ritmo te lleva a mover la cabeza
Ya empezamos como es
Mi música no discrimina a nadie
Así que vamos a romper
Toda mi gente se mueve
Mira el ritmo cómo los tiene
Hago música que entretiene
El mundo nos quiere, nos quiere
Me quiere a mí
Toda mi gente se mueve
Mira el ritmo cómo los tiene
Hago música que entretiene
Mi música los tiene fuerte bailando
Y se baila así

[Coro: Instrumental]

[Verso 2: Willy William]
Tamo' rompiendo la discoteca
La fiesta no para, apenas comienza
C'est comme-ci, c'est comme ça
Ma chèrie, la-la-la-la-la
Francia, Colombia
Me gusta (Freeze)
J Balvin, Willy William
Le gusta (Freeze)
Los DJ's no mienten, le gusta a mi gente
Y eso se fue mundial (Freeze)
No le bajamos, más nunca paramos
Es otro palo y ¡blam!

[Pre-Coro: J Balvin, Willy William]
¿Y dónde está mi gente?
Mais fais bouger la tête
¿Y dónde está mi gente?
Say yeah, yeah, yeah
Un, dos, tres, ¡leggo!
(Ay, di que sí)

[Coro: Instrumental]

[Verso 3: J Balvin]
Esquina a esquina, de ahí no' vamo'
El mundo es grande, pero lo tengo en mi' manos
Estoy muy duro, sí, ok, ahí vamos
Y con el tiempo nos seguimos elevando
Que seguimos rompiendo aquí
Esta fiesta no tiene fin
Botellas para arriba, sí
Los tengo bailando, rompiendo y yo sigo aquí
Que seguimos rompiendo aquí
Esta fiesta no tiene fin
Botellas para arriba, sí
Los tengo bailando, rompiendo

[Pre-Coro: J Balvin, Willy William]
¿Y dónde está mi gente?
Mais fais bouger la tête
¿Y dónde está mi gente?
Say yeah, yeah, yeah
Un, dos, tres, ¡leggo!
(Ay di que sí)

[Coro: Instrumental]

[Outro: J Balvin]
Worldwide
Willy William
J Balvin, man
Uh-huh
Uh-huh
Uh-huh
Uh-huh

"
730,Chained To The Rhythm,Witness (Deluxe),Katy Perry,2017-06-09,237733,69,"

[Verse 1: Katy Perry]
Are we crazy?
Living our lives through a lens
Trapped in our white picket fence
Like ornaments
So comfortable, we're living in a bubble, bubble
So comfortable, we cannot see the trouble, trouble
Aren't you lonely
Up there in utopia
Where nothing will ever be enough?
Happily numb
So comfortable, we're living in a bubble, bubble
So comfortable, we cannot see the trouble, trouble

[Pre-Chorus: Katy Perry]
So put your rose-colored glasses on
And party on

[Chorus: Katy Perry]
Turn it up, it's your favorite song
Dance, dance, dance to the distortion
Come on, turn it up, keep it on repeat
Stumbling around like a wasted zombie
Yeah, we think we're free
Drink, this one is on me
We're all chained to the rhythm
To the rhythm
To the rhythm
Turn it up, it's your favorite song
Dance, dance, dance to the distortion
Come on, turn it up, keep it on repeat
Stumbling around like a wasted zombie
Yeah, we think we're free
Drink, this one is on me
We're all chained to the rhythm
To the rhythm
To the rhythm

[Verse 2: Katy Perry]
Are we tone deaf?
Keep sweeping it under the mat
Thought we could do better than that
I hope we can
So comfortable, we're living in a bubble, bubble
So comfortable, we cannot see the trouble, trouble

[Pre-Chorus: Katy Perry]
So put your rose-colored glasses on
And party on

[Chorus: Katy Perry]
Turn it up, it's your favorite song
Dance, dance, dance to the distortion
Come on, turn it up, keep it on repeat
Stumbling around like a wasted zombie
Yeah, we think we're free
Drink, this one is on me
We're all chained to the rhythm
To the rhythm
To the rhythm
Turn it up, it's your favorite song
Dance, dance, dance to the distortion
Come on, turn it up, keep it on repeat
Stumbling around like a wasted zombie
Yeah, we think we're free
Drink, this one is on me
We're all chained to the rhythm
To the rhythm
To the rhythm

[Bridge: Skip Marley]
It is my desire
Break down the walls to connect, inspire
Ay, up in your high place, liars
Time is ticking for the empire
The truth they feed is feeble
As so many times before
They greed over the people
They stumbling and fumbling
And we're about to riot
They woke up, they woke up the lions
(Woo!)

[Chorus: Katy Perry]
Turn it up, it's your favorite song
Dance, dance, dance to the distortion
Come on, turn it up, keep it on repeat
Stumbling around like a wasted zombie
Yeah, we think we're free
Drink, this one is on me
We're all chained to the rhythm
To the rhythm
To the rhythm

[Outro: Katy Perry]
Turn it up
Turn it up
It goes on, and on, and on
It goes on, and on, and on
It goes on, and on, and on
'Cause we're all chained to the rhythm

"
731,Green Light,Melodrama,Lorde,2017-06-16,234652,73,"

[Verse 1]
I do my makeup in somebody else's car
We order different drinks at the same bars
I know about what you did and I wanna scream the truth
She thinks you love the beach, you're such a damn liar
(Liar, liar, liar, liar, liar, liar, liar, liar)

[Refrain]
Well, those great whites, they have big teeth
Hope they bite you
Thought you said that you would always be in love
But you're not in love no more
Did it frighten you
How we kissed when we danced on the light up floor?
On the light up floor

[Pre-Chorus]
But I hear sounds in my mind
Brand new sounds in my mind
But honey, I'll be seein' you 'ever I go
But honey, I'll be seein' you down every road
I'm waiting for it, that green light, I want it

[Chorus]
'Cause honey, I'll come get my things, but I can't let go
I'm waiting for it, that green light, I want it
Oh, I wish I could get my things and just let go
I'm waiting for it, that green light, I want it

[Verse 2]
Sometimes I wake up in a different bedroom
I whisper things, the city sings 'em back to you

[Refrain]
Well, those rumours, they have big teeth
Hope they bite you
Thought you said that you would always be in love
But you're not in love no more
Did it frighten you
How we kissed when we danced on the light up floor?
On the light up floor

[Pre-Chorus]
But I hear sounds in my mind
Brand new sounds in my mind
But honey, I'll be seein' you 'ever I go
But honey, I'll be seein' you down every road
I'm waiting for it, that green light, I want it

[Chorus]
'Cause honey, I'll come get my things, but I can't let go
I'm waiting for it, that green light, I want it
Oh, honey, I'll come get my things, but I can't let go
I'm waiting for it, that green light, I want it
Yes, honey, I'll come get my things, but I can't let go
I'm waiting for it, that green light, I want it
Oh, I wish I could get my things and just let go
I'm waiting for it, that green light, I want it

[Outro]
I'm waiting for it, that green light, I want it
I'm waiting for it, that green light, I want it
I'm waiting for it, that green light, I want it
I'm waiting for it, that green light, I want it
I'm waiting for it, that green light, I want it
I'm waiting for it, that green light, I want it

"
732,First Time,First Time,Kygo,2017-04-28,193511,64,"

[Verse 1]
We were lovers for the first time
Running all the red lights
The middle finger was our peace sign, yeah
We were sipping on emotions
Smoking and inhaling every moment
It was reckless and we owned it, yeah, yeah

[Pre-Chorus]
We were high and we were sober
We were on and we were over
We were young and now I'm older
But I'd do it all again

[Chorus]
Getting drunk on a train track
Way back, when we tried our first cigarettes (oh)
Ten dollars was a fat stack
I'd do it all again (oh)
Bomber jacket and a snapback
Your dad's black Honda was a Maybach (oh)
""Re: Stacks"" on the playback
I'd do it all again (oh)

[Verse 2]
We were lovers on a wild ride
Speeding for the finish line
Come until the end of our time, yeah
Started off as a wildfire
Burning down the bridges to our empire
Our love was something they could admire, yeah, yeah

[Pre-Chorus]
We were high and we were sober
We were on and we were over
We were young and now I'm older
But I'd do it all again

[Chorus]
Getting drunk on a train track
Way back, when we tried our first cigarettes (oh)
Ten dollars was a fat stack
I'd do it all again (oh)
Bomber jacket and a snapback
Your dad's black Honda was a Maybach (oh)
Re: Stacks on the playback
I'd do it all again (oh)

[Post-Chorus]
Stack stack, stack stack, oh oh...
Speed speed, speed speed oh oh...
Stack stack, stack stack, oh oh...
Stack stack, stack stack, oh oh...
Stack stack, stack stack, oh oh...
Speed speed, speed speed oh oh...
Stack stack, stack stack, oh oh...
Stack stack, stack stack, oh oh...
Stack stack, stack stack, oh oh...
Speed speed, speed speed oh oh...
Stack stack, stack stack, oh oh...
Stack stack, stack stack...

"
733,I Would Like,So Good,Zara Larsson,2017-03-17,226720,57,"

[Verse 1]
I didn't know that I could want you so deep
Until I saw you with someone who's not me
You got me playin' in a game that ain't fair
But you're takin' me there, yeah, you're takin' me there

[Pre-Chorus]
(Oh) I can't help myself, it's human nature, human nature
Who's to say what's meant to be?
(Oh) Why can't we be on our worst behavior, worst behavior
When it comes so naturally?

[Chorus]
I would like to get to know you, baby
Like to get under your sexy body
I would like to get to know you, baby
Like to get under your sexy body
Woah, woah
Under your sexy body

[Post-Chorus]
(Oh) Under your sexy body
(Oh) Under your sexy body

[Verse 2]
Know what you're doing when you hold her like that (Like that)
Lookin' at me to see if I'm looking back
But me and you both know where tonight is gon' lead (Gon' lead)
'Cause you're leavin' with me (Leaving with me), yeah, you're leavin' with me, yeah

[Pre-Chorus]
(Oh) I can't help myself, it's human nature, human nature
Who's to say what's meant to be? (Who's to say what's meant to be?)
(Oh) Why can't we be on our worst behavior, worst behavior
When it comes so naturally? (Oh, woah)

[Chorus]
I would like to get to know you, baby
Like to get under your sexy body (Under your sexy body)
I would like to get to know you, baby (Know you, baby)
Like to get under your sexy body
Woah, woah
Under your sexy body

[Post-Chorus]
Nah-nah-nah, nah-nah-nah (Oh)
Under your sexy body
I would like to get to know you, baby (Oh)
Like to get under your sexy body

[Refrain]
Come take me under now
Nah-nah-nah, nah-nah-nah (Oh)
Don't wanna go without
Nah-nah-nah, nah-nah-nah
Come take me under now
Nah-nah-nah, nah-nah-nah (Oh)
Don't wanna go without
Nah-nah-nah, nah-nah-nah

[Chorus]
I would like to get to know you, baby
Like to get under your sexy body
I would like to get to know you, baby
Like to get under your sexy body
Woah, nah-nah-nah, nah-nah-nah
Woah, under your sexy body
I would like to get to know you, baby
Like to get under your sexy body
I would like to get to know you, baby
Like to get under your sexy body

[Refrain]
Come take me under now (Under now)
Nah-nah-nah, nah-nah-nah (Oh)
Don't wanna go without
Nah-nah-nah, nah-nah-nah
Come take me under now (Nah-nah-nah, nah-nah-nah)
Nah-nah-nah, nah-nah-nah (Oh)
Don't wanna go without
Nah-nah-nah, nah-nah-nah

"
734,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav Bounces Vol.1,Calvin Harris,2017-06-30,223413,74,"

[Verse 1: Pharrell Williams]
Hey!
Now nothing ever last forever, no
One minute you're here and the next you're gone
So I respect you, wanna take it slow
I need a mental receipt to know this moment I owe

[Pre-Chorus: Pharrell Williams]
And do you mind if I steal a kiss? (Chop, chop)
A little souvenir, can I steal it from you?
To memorize the way you shock me
The way you move it here (Hey)
Just wanna feel it from you (Hey)

[Chorus: Katy Perry]
Don't be afraid to catch feels
Ride drop top and chase thrills (Hey)
I know you ain't afraid to pop pills (Hey)
Baby, I know you ain't scared to catch feels
Feels with me

[Verse 2: Pharrell Williams]
I'm your window shopper, sucker for your love, oh
I'm wearing your goggles, virtual reality
It ain't what it cost you, it might be a dollar
As long as it shocks you, memory, electricity

[Pre-Chorus: Pharrell Williams]
And do you mind if I steal a kiss? (Chop, chop)
A little souvenir, can I steal it from you? (Oh, yeah)
To memorize the way you shock me (Zap)
The way you move it here (Hey)
Just wanna feel it from you (Hey)

[Chorus: Katy Perry]
Don't be afraid to catch feels (Ha)
Ride drop top and chase thrills (Oh-oh-oh, oh)
I know you ain't afraid to pop pills (Hey)
Baby, I know you ain't scared to catch feels (Straight up)
Feels with me (Woah)

[Verse 3: Big Sean]
Goddamn, I know you love to make an entrance
Do you like getting paid or getting paid attention?
You mixed the wrong guys with the right intentions
In the same bed, but it still feel long distance
She's looking for a little more consistency
But when you stop looking, you gon' find what's meant to be
And honestly, I'm way too done with the hoes
I cut off all my exes for your x and o's
I feel my old flings was just preparing me
When I say I want you, say it back, parakeet
Flyin' first-class through the air, Airbnb
I'm the best you had, you just be comparing me to me
I'ma 'at' this at you, if I put you on my phone
And upload it, it'll get maximum views
I came through in the clutch with the lipsticks and phones
Wear your fave cologne just to get you alone

[Chorus: Katy Perry & Big Sean]
Don't be afraid to catch feels
Don't be afraid to catch these feels
Ride drop top and chase thrills (Yeah)
I know you ain't afraid to pop pills (I know)
Baby, I know you ain't scared to catch feels
Woah, woah, woah
Feels with me
Don't be afraid to catch feels (No, no)
Don't be afraid, baby
Ride drop top and chase thrills (Woah, okay)
I know you ain't afraid to pop pills
I know, I know, I know, I know
Baby, I know you ain't scared to catch feels
Feels with me

"
735,Rolex,Rolex,Ayo & Teo,2017-03-15,238586,70,"

[Intro]
BL$$D
What's in that bag, boy?
Rollie, rollie, rollie (Rollie shit)
BL$$D

[Pre-Chorus: Teo]
I just want a Rollie, Rollie, Rollie with a dab of ranch
I already got some designer to hold up my pants
I just want some ice on my wrist so I look better when I dance
Have you lookin' at it, put you in a trance
I just want a Rollie, Rollie, Rollie with a dab of ranch
I already got some designer to hold up my pants
I just want some ice on my wrist so I look better when I dance
Have you lookin' at it, put you in a trance
Yeah, yeah, yeah

[Chorus: Teo]
All I ever wanted was a Rollie, Rollie (Yeah)
All I ever wanted was a Rollie, Rollie (Yeah)
Cooler than a snowman with the ice all on me (Yeah)
Now your chick all on me, now your chick all on me (She on me)

[Verse 1: Teo]
My Rollie don't tick-tock, it just glide
Keep starin' at it and you might go blind
I be movin' clean, I don't even try
All I see is bands, bands, I spy
Yeah, that way, I need that moola by Tuesday
Yeah, that way, I low key feel like feng shui
I just now got started, got views on views, I'm poppin'
My diamonds goin' retarded, your girl on deck, it's a party

[Pre-Chorus: Teo]
I just want a Rollie, Rollie, Rollie with a dab of ranch (Rollie, Rollie, dab, dab)
I already got some designer to hold up my pants
I just want some ice on my wrist so I look better when I dance (Ice)
Have you lookin' at it, put you in a trance
I just want a Rollie, Rollie, Rollie with a dab of ranch (Rollie, Rollie, dab, dab)
I already got some designer to hold up my pants
I just want some ice on my wrist so I look better when I dance
Have you lookin' at it, put you in a trance
Yeah, yeah, yeah

[Chorus: Teo]
All I ever wanted was a Rollie, Rollie (Rollie, yeah)
All I ever wanted was a Rollie, Rollie (Rollie, Rollie, yeah)
Cooler than a snowman with the ice all on me (I'm cool, I'm cool, yeah)
Now your chick all on me, now your chick all on me

[Verse 2: Ayo]
Blue face Rollie, red face Rollie, ayy (Woo, woo, yeah!)
Purple face Rollie like some Teletubbies, ayy
Baby diamonds wet, shinin' like some guppies (They wet, yeah)
Your man's hatin', probably 'cause his girl love me, ayy
I pull up to the mall and I'm flexin' on your ho (Ha)
Jahleele in the cut, and he got them buffies, ayy (Got them buffies)
Whiteskins got me goin' crazy, crazy, ayy (Ayy)
Your girl love me 'cause she probably want my baby, ayy (Woo, woo!)
Ice on my neck cost like five K (Five K)
I want a girl built just like Kim K (She thick)
Karate chop that bitch like a sensei (Woo)
Pull off up in a 'Rari or a Bentley, ayy (Skrrt)

[Pre-Chorus: Teo]
I just want a Rollie, Rollie, Rollie with a dab of ranch (Rollie, Rollie, dab, dab)
I already got some designer to hold up my pants
I just want some ice on my wrist so I look better when I dance (Ice)
Have you lookin' at it, put you in a trance
I just want a Rollie, Rollie, Rollie with a dab of ranch (Rollie)
I already got some designer to hold up my pants (Versace)
I just want some ice on my wrist so I look better when I dance
Have you lookin' at it, put you in a trance
Yeah, yeah, yeah

[Chorus: Teo]
All I ever wanted was a Rollie, Rollie (Rollie, Rollie, yeah)
All I ever wanted was a Rollie, Rollie (Rollie, Rollie, yeah)
Cooler than a snowman with the ice all on me (Brrr, yeah)
Now your chick all on me, now your chick all on me (She on me)

[Outro: Teo]
Yeah, she on me
All I ever wanted was a Rollie
All I ever wanted was a Rollie
I just want a Rollie
I just want a Rollie
I just want a
I just want a Rollie

"
736,God's Plan,Scorpion,Drake,2018-06-29,198973,81,"

[Intro]
And they wishin' and wishin' and wishin' and wishin'
They wishin' on me, yeah

[Verse 1]
I been movin' calm, don't start no trouble with me
Tryna keep it peaceful is a struggle for me
Don't pull up at 6 AM to cuddle with me
You know how I like it when you lovin' on me
I don't wanna die for them to miss me
Yes, I see the things that they wishin' on me
Hope I got some brothers that outlive me
They gon' tell the story, shit was different with me

[Chorus]
God's plan, God's plan
I hold back, sometimes I won't, yuh
I feel good, sometimes I don't, ayy, don't
I finessed down Weston Road, ayy, 'nessed
Might go down a G.O.D., yeah, wait
I go hard on Southside G, yeah, wait
I make sure that north-side eat

[Post-Chorus]
And still, bad things
It's a lot of bad things
That they wishin' and wishin' and wishin' and wishin'
They wishin' on me
Bad things
It's a lot of bad things
That they wishin' and wishin' and wishin' and wishin'
They wishin' on me
Yeah, ayy, ayy

[Verse 2]
She say, ""Do you love me?"" I tell her, ""Only partly
I only love my bed and my mama, I'm sorry""
Fifty Dub, I even got it tatted on me
81, they'll bring the crashers to the party
And you know me
Turn the O2 into the O3, dog
Without 40, Oli, there'd be no me
'Magine if I never met the broskies

[Chorus]
God's plan, God's plan
I can't do this on my own, ayy, no, ayy
Someone watchin' this shit close, yep, close
I've been me since Scarlett Road, ayy, road, ayy
Might go down as G.O.D., yeah, wait
I go hard on Southside G, ayy, wait
I make sure that north-side eat, yeah

[Post-Chorus]
And still, bad things
It's a lot of bad things
That they wishin' and wishin' and wishin' and wishin'
They wishin' on me, yeah, yeah
Bad things
It's a lot of bad things
That they wishin' and wishin' and wishin' and wishin'
They wishin' on me, yeah

"
737,Perfect,÷ (Deluxe),Ed Sheeran,2017-03-03,263400,85,"

[Verse 1]
I found a love for me
Oh darling, just dive right in and follow my lead
Well, I found a girl, beautiful and sweet
Oh, I never knew you were the someone waiting for me
'Cause we were just kids when we fell in love
Not knowing what it was
I will not give you up this time
But darling, just kiss me slow, your heart is all I own
And in your eyes, you're holding mine

[Chorus]
Baby, I'm dancing in the dark with you between my arms
Barefoot on the grass, listening to our favourite song
When you said you looked a mess, I whispered underneath my breath
But you heard it, darling, you look perfect tonight

[Verse 2]
Well I found a woman, stronger than anyone I know
She shares my dreams, I hope that someday I'll share her home
I found a love, to carry more than just my secrets
To carry love, to carry children of our own
We are still kids, but we're so in love
Fighting against all odds
I know we'll be alright this time
Darling, just hold my hand
Be my girl, I'll be your man
I see my future in your eyes

[Chorus 2]
Baby, I'm dancing in the dark, with you between my arms
Barefoot on the grass, listening to our favorite song
When I saw you in that dress, looking so beautiful
I don't deserve this, darling, you look perfect tonight

[Instrumental]

[Chorus 3]
Baby, I'm dancing in the dark, with you between my arms
Barefoot on the grass, listening to our favorite song
I have faith in what I see
Now I know I have met an angel in person
And she looks perfect
I don't deserve this
You look perfect tonight

"
