,name,album,artist,release date,length,popularity,lyrics
651,Walk Away,War is the Answer,Five Finger Death Punch,2009-09-22,222626,47,"

[Verse 1]
I'm sorry for the demon I've become
You should be sorry for the angel you are not
I apologize for the cruel things that I did
But I don't regret one single word I said

[Chorus]
Just walk away
Make it easy on yourself
Just walk away
Please release me from this hell
Just walk away
There's just nothing left to feel
Just walk away
Pretend that none of this is real

[Verse 2]
Would you forgive me if I told you that I cared?
Would you be sorry if I swore that I'd be there?
Please forgive me for laughing when you fall
I'm so sorry, but I never cared at all

[Chorus]
Just walk away
Make it easy on yourself
Just walk away
Please release me from this hell
Just walk away
There's just nothing left to feel
Just walk away
Pretend that none of this is
None of this is....

[Chorus]
Just walk away
Make it easy on us both
Just walk away
There was never any hope
Just walk away
You already know the deal
Just walk away
Pretend that none of this was
None of this was real...

"
652,New Fang,Them Crooked Vultures,Them Crooked Vultures,2009-11-17,228639,56,"

[Verse 1]
New fang, no thing, had it made
To parade, found a sucker, now I want another
Stand up, step aside, open wide
Hanging out another 'til the feeling's gone
Want to? Yes, I do
Found a love, taking turns getting carpet burns
Loose lips, lipstick spit
Come and go, I think it's both, I gotta know

[Chorus]
Sometimes you break a finger on the upper hand
Think you've got me confused for a better man
Sometimes you break your finger on the upper hand
Said you've got me confused, oh
I ain't a better man

[Guitar Solo]

[Verse 2]
No slack, Cadillac, couldn't quit
Gums flap so here's your teeth back
Accept what I left
Far behind in a time when my mind was like a landmine
Tailgate by the lake
Too much, too young, every button gonna come undone
Tightrope, no joke
Nothing left so you go baroque

[Chorus]
Sometimes you break a finger on the upper hand
Said you got me confused with a better man
Sometimes you break the finger on the upper hand
I know you got me confused

[Interlude]
Oh

[Guitar Solo]

[Outro]
Look out, what I've
New fang pressing down low
No more waiting around for
New fang pressing down, ah
No more waiting around, ah
New fang, new fang
They ain't gonna wait, no
New fang, new, oh
They ain't gonna wait no more

"
653,Spaceship,Volume 4: Songs in the Key of Love & Hate,Puddle Of Mudd,2009-01-01,196480,34,"

[Intro]
Yeah, alright
Now, now, now

[Verse 1]
A long time ago in a galaxy far awaited
I'm basted come on yeah
I'm in the flow and I got all the flavors you tasted
With sweat dripping down your little back

[Pre-Chorus]
Cause all night long, said
All night long, I been thinking
About how to get your clothes on the floor
All night long, said
All night long, I been drinking
About how to get your panties on the floor

[Chorus]
So let's get it over and just get naked
With sweat dripping down your little back
I'm a Holy roller and I own the spaceship
So let me take you for a little ride
Ride, ride-ey-yea-yea-yeah alright

[Verse 2]
So I've been on the go for so long
I can't stand up, straight and now tell me
I'm in the flow and I got all the flavors you tasted
With sweat dripping down your little back

[Pre-Chorus]
Cause all night long, said
All night long, I been thinking
About how to get your clothes on the floor
All night long, said
All night long, I been drinking
About how to get your panties on the floor

[Chorus]
So let's get it over and just get naked
With sweat dripping down your little back
I'm a Holy roller and I own the spaceship
So let me take you for a little ride
Ride, ride

[Bridge]
Come on, come on, come on yeah
You know I really want to take you for a little ride
Come on, come on, come on, yeah
You know I really want to take you for a little ride
You know I really want to take you for a little ride
You know I really want to take you for a little

[Refrain]
So let's get it over and just get naked ooh

[Chorus]
So let's get it over and just get naked
I wanna give you everything I got
I'm a holy roller and I own the spaceship
So let me take you for a little ride
So let's get it over and just get naked
I wanna give you everything I got
I'm a holy roller and I own the spaceship
So let me take you for a little ride
Come on, come on
Take you for a little ride

"
654,I Get Off,Halestorm (Deluxe),Halestorm,2009-02-25,183706,58,"

[Verse 1]
You don't know that I know
You watch me every night
And I just can't resist the urge
Just to stand here in the light
Your greedy eyes upon me
And then I come undone
And I could close the curtain
But this is too much fun

[Chorus]
I get off on you
Getting off on me
Give you what you want
But nothing is for free
It's a give and take
Kind of love we make
When the line is crossed
I get off
I get off

[Verse 2]
There's so much left unspoken
Between the two of us
It's so much more exciting
To look when you can't touch
You could say I'm different
And maybe I'm a freak
But I know how to twist you
To bring you to your knees

[Chorus]
I get off on you
Getting off on me
Give you what you want
But nothing is for free
It's a give and take
Kind of love we make
When the line is crossed
I get off
I get off

[Bridge]
What you don't know
What you can't see
Is what I do for you
I do for me
I get off on you
Getting off on me
I give you what you want, yeah

[Chorus]
I get off on you
Getting off on me
Give you what you want
But nothing is for free
It's a give and take
Kind of love we make
When the line is crossed
I get off
I get off

[Outro]
Yeah, I get off
Yeah, I get off

"
655,Undisclosed Desires,The Resistance,Muse,2009-09-10,235000,64,"

[Verse 1]
I know you've suffered, but I don't want you to hide
It's cold and loveless, I won't let you be denied

[Pre-Chorus 1]
Soothing, I'll make you feel pure
Trust me, you can be sure

[Chorus]
I want to reconcile the violence in your heart
I want to recognise your beauty is not just a mask
I want to exorcise the demons from your past
I want to satisfy the undisclosed desires in your heart

[Verse 2]
You trick your lovers that you're wicked and divine
You may be a sinner, but your innocence is mine

[Pre-Chorus 2]
Please me, show me how it's done
Tease me, you are the one

[Chorus]
I want to reconcile the violence in your heart
I want to recognise your beauty is not just a mask
I want to exorcise the demons from your past
I want to satisfy the undisclosed desires in your heart

[Pre-Chorus 2]
Please me, show me how it's done
Trust me, you are the one

[Chorus]
I want to reconcile the violence in your heart
I want to recognise your beauty is not just a mask
I want to exorcise the demons from your past
I want to satisfy the undisclosed desires in your heart

"
656,Crying Lightning,Humbug,Arctic Monkeys,2009-08-20,224826,63,"

[Verse 1]
Outside the cafe by the cracker factory
You were practicing a magic trick
And my thoughts got rude as you talked and chewed
On the last of your pick and mix
Said, ""You're mistaken if you're thinking
That I haven't been called cold before""
As you bit into your strawberry lace
And then offered me your attention in the form of a gobstopper
It's all you had left and it was going to waste

[Chorus]
Your pastimes consisted of the strange
And twisted and deranged
And I love that little game you had called Crying Lightning
And how you'd like to aggravate the ice-cream man
On rainy afternoons

[Verse 2]
The next time that I caught my own reflection
It was on its way to meet you
Thinking of excuses to postpone
You never looked like yourself from the side
But your profile could not hide
The fact you knew I was approaching your throne
With folded arms you occupied the bench like toothache
Stood and puffed your chest out like you'd never lost a war
And though I tried so not to suffer the indignity of reaction
There was no cracks to grasp or gaps to claw

[Chorus]
And your pastimes consisted of the strange
And twisted and deranged
And I hate that little game you had called Crying Lightning
And how you'd like to aggravate the icky man on rainy afternoons
Uninviting, but not half as impossible as everyone assumes you are
Crying Lightning

[Instrumental Break]

[Chorus]
Your pastimes consisted of the strange
And twisted and deranged
And I hate that little game you had called
Crying Lightning, Crying Lightning
Crying Lightning, Crying Lightning
Your pastimes consisted of the strange
And twisted and deranged
And I hate that little game you had called Crying

"
657,Hurricane,This Is War,Thirty Seconds To Mars,2009-01-01,372133,52,"

[Verse 1]
No matter how many times that you told me
You wanted to leave
No matter how many breaths that you took
You still couldn't breathe
No matter how many nights that you'd lie wide awake
To the sound of the poison rain
Where did you go?
Where did you go?
Where did you go?

[Pre-Chorus]
As the days go by, the night's on fire

[Chorus]
Tell me, would you kill to save a life?
Tell me, would you kill to prove you're right?
Crash, crash, burn, let it all burn
This hurricane's chasing us all underground

[Verse 2]
No matter how many deaths that I die
I will never forget
No matter how many lives I live
I will never regret
There is a fire inside of this heart
And a riot about to explode into flames
Where is your God?
Where is your God?
Where is your God?

[Refrain]
Do you really want? Do you really want me?
Do you really want me dead or alive to torture for my sins?
Do you really want? Do you really want me?
Do you really want me dead or alive to live a lie?

[Chorus]
Tell me, would you kill to save a life?
Tell me, would you kill to prove you're right?
Crash, crash, burn, let it all burn
This hurricane's chasing us all underground

[Bridge]
The promises we made were not enough (Never play the game again)
The prayers that we had prayed were like a drug (Never gonna hit the air)
The secrets that we sold were never known (Never sing the song the same)
The love we had, the love we had, we had to let it go
(Never giving in again, never giving in again)

[Chorus]
Tell me, would you kill to save a life?
Tell me, would you kill to prove you're right?
Crash, crash, burn, let it all burn
This hurricane's chasing us all underground

[Post-Chorus]
Oh, this hurricane
Oh, this hurricane
Oh, this hurricane
Oh

[Refrain]
Do you really want, do you really want me?
Do you really want me dead or alive to torture for my sins?
Do you really want, do you really want me?
Do you really want me dead or alive to live a lie?

"
658,The Only Exception,Brand New Eyes,Paramore,2009-09-22,267653,61,"

[Verse 1]
When I was younger I saw my daddy cry
And curse at the wind
He broke his own heart and I watched
As he tried to reassemble it
And my mama swore that she would
Never let herself forget
And that was the day that I promised
I'd never sing of love if it does not exist

[Chorus]
But, darling
You are the only exception
You are the only exception
You are the only exception
You are the only exception

[Verse 2]
Maybe I know, somewhere
Deep in my soul, that love never lasts
And we've got to find other ways
To make it alone, but keep a straight face
And I've always lived like this
Keeping a comfortable distance
And up until now, I had sworn to myself
That I'm content with loneliness
Because none of it was ever worth the risk

[Chorus]
Well, you are the only exception
You are the only exception
You are the only exception
You are the only exception

[Bridge]
I've got a tight grip on reality
But I can't, let go of what's in front of me here
I know you're leaving in the morning, when you wake up
Leave me with some kind of proof it's not a dream

[Chorus]
You are the only exception
You are the only exception
You are the only exception
You are the only exception
You are the only exception
You are the only exception
You are the only exception
You are the only exception

[Outro]
And I'm on my way to believing
Oh, and I'm on my way to believing

"
659,Lesson Learned,Black Gives Way To Blue,Alice In Chains,2009-01-01,256773,34,"

[Verse 1]
Just another lesson learned
Wear a scar, a bore repeating
Take a simple fateful turn
Opened up to stop the bleeding

[Pre-Chorus]
Feeling like you never could
Been the disconnected frying
Hit the vein and struck a nerve
Seeing through a self that's blinding

[Chorus]
Nowhere to buy in
Most of us hiding
Others are shining

[Verse 2]
Just another brick you toss
Stone the number one deceiver
Multiply the added cost
Easy to become a believer

[Pre-Chorus]
Feeling like you never could
Been the disconnected frying
Hit the vein and struck a nerve
Seeing through a self that's blinding

[Chorus]
Nowhere to buy in
Most of us hiding
Others are shining

[Bridge]
You know when you find it
In your darkest hour, you strike gold
A thought clicks, not the be-all end-all
You know when you find it
In your darkest hour, you strike gold
A thought clicks, not the be-all end-all
Just another lesson learned

[Outro]
You know when you find it
In your darkest hour, you strike gold
A thought clicks, not the be-all end-all
You know when you find it
In your darkest hour, you strike gold
A thought clicks, not the be-all end-all
Just another lesson learned, yeah
Just another lesson learned

"
660,Secrets,Waking Up,OneRepublic,2009-01-01,224693,74,"

[Verse 1]
I need another story
Something to get off my chest
My life gets kinda boring
Need something that I can confess
'Til all my sleeves are stained red
From all the truth that I've said
Come by it honestly I swear
Thought you saw me wink, no
I've been on the brink, so

[Chorus]
So tell me what you want to hear
Something that will light those ears
I'm sick of all the insincere
So I'm gonna give all my secrets away
This time
Don't need another perfect lie
Don't care if critics ever jump in line
I'm gonna give all my secrets away

[Verse 2]
My God, amazing how we got this far
It's like we're chasing all those stars
Who's driving shiny big black cars
And every day I see the news
All the problems that we could solve
And when a situation rises
Just write it into an album
Send it straight to gold
But I don't really like my flow, no

[Chorus]
So tell me what you want to hear
Something that will light those ears
I'm sick of all the insincere
So I'm gonna give all my secrets away
This time
Don't need another perfect lie
Don't care if critics ever jump in line
I'm gonna give all my secrets away

[Bridge]
Ooh
Got no reason, got no shame
Got no family I can blame
Just don't let me disappear
I'ma tell you everything

[Chorus]
So tell me what you want to hear
Something that'll light those ears
I'm sick of all the insincere
So I'm gonna give all my secrets away
This time
Don't need another perfect lie
Don't care if critics ever jump in line
I'm gonna give all my secrets away
So tell me what you want to hear
Something that'll light those ears
I'm sick of all the insincere
So I'm gonna give all my secrets away
This time
Don't need another perfect lie
Don't care if critics ever jump in line
I'm gonna give all my secrets away

[Outro]
All my secrets away
All my secrets away

"
661,Underdog,West Ryder Pauper Lunatic Asylum,Kasabian,2009,277466,61,"

[Hook]
Kill me if you dare
Hold my head up everywhere
Keep myself right on this train
I'm the underdog
Live my life on a lullaby
Keep myself riding on this train
Keep myself riding on this train

[Verse 1]
Love in technicolor, sprayed out on walls
Well I've been pounding at the pavement
'Til there's nothing at all
I got my cloak and dagger
In a bar room brawl
See the local loves a fighter
Loves a winner to fall

[Pre-Hook]
Feels like I'm lost in a moment
I'm always losing to win
Can't get away from the moment
Seems like it's time to begin

[Hook]
Kill me if you dare
Hold my head up everywhere
Keep myself right on this train
I'm the underdog
Live my life on a lullaby
Keep myself riding on this train
Keep myself riding on this train

[Verse 2]
It don't matter
I won't do what you say
You've got the money and the power
I won't go your way
I can't take for the people
They don't matter at all
And I'll be waiting in the shadows
'Til the day that you fall

[Pre-Hook]
Feels like I'm lost in a moment
I'm always losing to win
Can't get away from the moment
Seems like it's time  to begin

[Hook]
Kill me if you dare
Hold my head up everywhere
Keep myself right on this train
I'm the underdog
Live my life on a lullaby
Keep myself riding on this train

[Outro]
Tell me if you're down
Throw your weapons to the ground
Keep myself right on this train
Paper on the wire
Sold your soul for another one
Keep myself riding on this train
Keep myself riding on this train

"
662,Johnny Boy,Twenty One Pilots,Twenty One Pilots,2009-12-29,279053,57,"

[Verse 1]
He stays home from work this time
He never really told his wife
He never really told a lie
But this time, he decides that it's alright
It's alright
No one really knows his mind
And no one knows behind his eyes
The man deserves a medal
But he's never really won a prize before
He goes to lock the door

[Pre-Chorus]
He has fallen in love
He knows it's enough
But the world looks down and frowns

[Chorus]
Get up, Johnny Boy, get up, Johnny Boy
Get up, 'cause the world has left you lying on the ground
You're my pride and joy, you're my pride and joy
Get up, Johnny Boy, because we all need you now
We all need you now

[Verse 2]
Someone said, ""Where you goin'?""
And someone said to you, ""Goodbye.""
They deflect the disrespect
When they say that they blame it on the times
They blame it on the times
We all know you're qualified
To fix a chair and love your wife
They all know you're qualified
But they lie when they blame it on the times
Oh, we blame it on the times

[Pre-Chorus]
Oh, he has fallen in love
He knows it's enough
But the world looks down and frowns

[Chorus]
Get up, Johnny Boy, get up, Johnny Boy
Get up, 'cause the world has left you lying on the ground
You're my pride and joy, you're my pride and joy
Get up, Johnny Boy, because we all need you now
We all need you now

[Bridge]
I will carry all your names and I will carry all your shame and
I will carry all your names and I will carry all your shame and
I will carry all your names and I will carry all your shame

[Chorus]
Get up, Johnny Boy, get up, Johnny Boy
Get up, 'cause the world has left you lying on the ground
You're my pride and joy, you're my pride and joy
Get up, Johnny Boy, because we all need you now
Get up, Johnny Boy, get up, Johnny Boy
Get up, 'cause the world has left you lying on the ground
You're my pride and joy, you're my pride and joy
Get up, Johnny Boy, because we all need you now

"
663,PUSSY,LIEBE IST FÜR ALLE DA (SPECIAL EDITION),Rammstein,2009-10-16,239080,58,"

[Songtext zu „PUSSY“]

[Strophe 1]
Too big, too small
Size does matter, after all
Zu groß, zu klein
Er könnte etwas größer sein
Mercedes Benz und Autobahn
Alleine in das Ausland fahren
Reise Reise, Fahrvergnügen
Ich will nur Spaß, mich nicht verlieben

[Pre-Refrain]
Just a little bit
Just a little bitch

[Refrain]
You've got a pussy, I have a dick, ah
So what's the problem? Let's do it quick
So take me now before it's too late, life's too short, so I can't wait
Take me now, oh, don't you see? I can't get laid in Germany

[Strophe 2]
Too short, too tall
It doesn't matter, one size fits all
Zu groß, zu klein
Der Schlagbaum sollte oben sein!
Schönes Fräulein, Lust auf mehr?
Blitzkrieg mit dem Fleischgewehr!
Schnaps im Kopf, du holde Braut
Steck Bratwurst in dein Sauerkraut

[Pre-Refrain]
Just a little bit
Be my little bitch

[Refrain]
You've got a pussy, I have a dick, ah
So what's the problem? Let's do it quick
So take me now before it's too late, life's too short, so I can't wait
Take me now, oh, don't you see? I can't get laid in Germany

[Bridge]
Germany! Germany!
You've got a pussy, I have a dick, ah
So what's the problem? Let's do it quick
You've got a pussy, I have a dick, ah
So what's the problem? Let's do it quick

[Refrain]
You've got a pussy, I have a dick, ah
So what's the problem? Let's do it quick
So take me now before it's too late, life's too short, so I can't wait
Take me now, oh, don't you see? I can't get laid in Germany

"
664,Unthought Known,Backspacer,Pearl Jam,2009-09-19,248666,50,"

[Verse 1]
All the thoughts you never see
You are always thinking
Brain is wide, the brain is deep
Oh, are you sinking?
Feel the path of every day
Which road you taking?
Breathing hard, making hay
Yeah, this is living

Look for love in evidence
That you're worth keeping
Swallowed whole in negatives
It's so sad and sickening
Feel the air up above
Oh, pool of blue sky
Fill the air up with love
All black with starlight

[Chorus]
Feel the sky blanket you
With gems and rhinestones
See the path cut by the moon
For you to walk on
For you to walk on

[Bridge]
Nothing left, nothing left
Nothing there, nothing here
Nothing left, nothing left
Nothing there, nothing left
Nothing left, nothing left
Nothing there, nothing here

[Verse 2]
See the path cut by the moon
For you to walk on
See the waves on distant shores
Awaiting your arrival

[Chorus]
Dream the dreams of other men
You'll be no one's rival
Dream the dreams of others then
You will be no one's rival
You will be no one's rival

[Outro]
A distant time, a distant space
That's where we're living
A distant time, a distant place
So what ya giving?
What ya giving?

"
665,Vox Populi,This Is War,Thirty Seconds To Mars,2009-01-01,342960,38,"

[Chorus]
This is a call to arms
Gather soldiers
Time to go to war
This is a battle song
Brothers and sisters
Time to go to war

[Verse 1]
Did you ever believe?
Were you ever a dreamer?
Ever imagine heart open and free?
Did you ever deny?
Were you ever a traitor?
Ever in love with your blood, lust and need?

[Chorus]
This is a call to arms
Gather soldiers
Time to go to war
This is a battle song
Brothers and sisters
Time to go to war

[Verse 2]
Ever want to be free?
Do you even remember?
Wanna beguile the devil like me?
Ever want to just stop?
Do you want to surrender?
Or fight for victory?

[Bridge]
Here we are at the start
I can feel the beating of our hearts
Here we are at the start

Darkness falls, here comes the rain
To wash away the past and the names
Darkness falls, here comes the rain
To end it all, the blood and the game

Far, far away
In a land that time can't change
Long, long ago
In a place of hearts and ghosts

[Chorus]
This is a call to arms
Gather soldiers
Time to go to war
This is a battle song
Brothers and sisters
Time to go to war

[Chorus]
This is a call to arms
Gather soldiers
Time to go to war
This is a battle song
Brothers and sisters
Time to go to war

[Outro]
This is a call to arms
We own the night
This is a battle song
We own the night

Here we are at the start

"
666,Dog Days Are Over,Lungs (10th Anniversary Edition),Florence + The Machine,2009-07-03,250840,33,"

[Verse 1]
Happiness hit her like a train on a track
Coming towards her, stuck still no turning back
She hid around corners, and she hid under beds
She killed it with kisses, and from it she fled
With every bubble she sank with a drink
And washed it away down the kitchen sink

[Pre-Chorus]
The dog days are over
The dog days are done
The horses are coming
So you better run

[Chorus]
Run fast for your mother, run fast for your father
Run for your children, for your sisters and brothers
Leave all your love and your longing behind
You can't carry it with you if you want to survive
The dog days are over
The dog days are done
Can you hear the horses?
'Cause here they come

[Bridge]
And I never wanted anything from you
Except everything you had
And what was left after that too, oh

[Verse 2]
Happiness hit her like a bullet in the back
Struck from a great height
By someone who should have known better than that

[Pre-Chorus]
The dog days are over
The dog days are done
Can you hear the horses?
'Cause here they come

[Chorus]
Run fast for your mother, run fast for your father
Run for your children, for your sisters and brothers
Leave all your love and your longing behind
You can't carry it with you if you want to survive
The dog days are over
The dog days are done
Can you hear the horses?
'Cause here they come

[Outro]
The dog days are over
The dog days are done
Can you hear the horses?
'Cause here they come
The dog days are over
The dog days are gone
Can you hear the horses?
'Cause here they come

"
667,My Life Would Suck Without You,All I Ever Wanted,Kelly Clarkson,2009-03-06,211493,66,"

[Verse 1]
Guess this means you're sorry
You're standin' at my door
Guess this means you take back
All you said before
Like how much you wanted
Anyone but me
Said you'd never come back
But here you are again

[Chorus]
'Cause we belong together now, yeah
Forever united here somehow, yeah
You got a piece of me
And honestly
My life (My life) would suck (Would suck) without you

[Verse 2]
Maybe I was stupid for tellin' you goodbye
Maybe I was wrong for tryna pick a fight
I know that I've got issues
But you're pretty messed up too
Either way I found out
I'm nothing without you

[Chorus]
'Cause we belong together now, yeah
Forever united here somehow, yeah
You got a piece of me
And honestly
My life (My life) would suck (Would suck) without you

[Bridge]
Being with you is so dysfunctional
I really shouldn't miss you
But I can't let you go
Oh, yeah

[Chorus]
'Cause we belong together now, yeah, yeah
Forever united here somehow, yeah
You got a piece of me
And honestly
My life (My life) would suck (Would suck) without you, yeah
'Cause we belong together now, yeah (Together now)
Forever united here somehow, yeah
You got a piece of me
And honestly
My life (My life) would suck (Would suck) without you

"
668,HAIFISCH,LIEBE IST FÜR ALLE DA (SPECIAL EDITION),Rammstein,2009-10-16,224906,58,"

[Songtext zu „Haifisch“]

[Strophe 1]
Wir halten zusammen
Wir halten miteinander aus
Wir halten zueinander
Niemand hält uns auf
Wir halten euch die Treue
Wir halten daran fest
Und halten uns an Regeln
Wenn man uns regeln lässt

[Refrain]
Und der Haifisch der hat Tränen
Und die laufen vom Gesicht
Doch der Haifisch lebt im Wasser
So die Tränen sieht man nicht

[Strophe 2]
Wir halten das Tempo
Wir halten unser Wort
Wenn einer nicht mithält
Dann halten wir sofort
Wir halten die Augen offen
Wir halten uns den Arm
Sechs Herzen die brennen
Das Feuer hält euch warm

[Refrain]
Und der Haifisch der hat Tränen
Und die laufen vom Gesicht
Doch der Haifisch lebt im Wasser
So die Tränen sieht man nicht
In der Tiefe ist es einsam
Und so manche Träne fließt
Und so kommt es dass das Wasser
In den Meeren salzig ist

[Bridge]
Man kann von uns halten
Was immer man da will
Wir halten uns schadlos
Wir halten niemals still

[Refrain]
Und der Haifisch der hat Tränen
Und die laufen vom Gesicht
Doch der Haifisch lebt im Wasser
So die Tränen sieht man nicht
In der Tiefe ist es einsam
Und so manche Träne fließt
Und so kommt es dass das Wasser
In den Meeren salzig ist
Und der Haifisch der hat Tränen
Und die laufen vom Gesicht
Doch der Haifisch lebt im Wasser
So die Tränen sieht man nicht

"
669,Never Say Never,The Fray,The Fray,2009-02-02,256613,67,"

[Verse 1]
Some things we don't talk about
Rather do without and just hold the smile
Falling in and out of love
Ashamed and proud of, together all the while

[Pre-Chorus]
You can never say never
While we don't know when
But time and time again
Younger now than we were before

[Chorus]
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go

[Verse 2]
Picture, you're the queen of everything
Far as the eye can see under your command
I will be your guardian when all is crumbling
I'll steady your hand

[Pre-Chorus]
You can never say never
While we don't know when
But time, time, and time again
Younger now than we were before

[Chorus]
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go

[Bridge]
We're pulling apart and coming together again and again
We're growing apart, but we pull it together
Pull it together, together again

[Chorus]
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go

"
670,Awake My Soul,Sigh No More,Mumford & Sons,2009-01-01,252693,49,"

[Verse 1]
How fickle my heart and how woozy my eyes
I struggle to find any truth in your lies
And now my heart stumbles on things I don't know
My weakness I feel I must finally show

Lend me your hand and we'll conquer them all
But lend me your heart and I'll just let you fall
Lend me your eyes I can change what you see
But your soul you must keep, totally free

Har har, har har
Har har, har har

[Chorus]
Awake my soul
Awake my soul

[Verse 2]
How fickle my heart and how woozy my eyes
I struggle to find any truth in your lies
And now my heart stumbles on things I don't know
My weakness I feel I must finally show

Har har, har har
Har har, har har

[Bridge]
In these bodies we will live
In these bodies we will die
Where you invest your love
You invest your life

In these bodies we will live
In these bodies we will die
And where you invest your love
You invest your life

[Chorus]
Yeah
Awake my soul
Awake my soul
Awake my soul
For you were made to meet your maker

Awake my soul
Awake my soul
Awake my soul
For you were made to meet your maker
You were made to meet your maker

"
671,Good Life,Waking Up,OneRepublic,2009-01-01,253306,71,"

[Verse 1]
Woke up in London yesterday
Found myself in the city near Piccadilly
Don't really know how I got here
I got some pictures on my phone
New names and numbers that I don't know
Address to places like Abbey Road
Day turns to night, night turns to whatever we want
We're young enough to say

[Chorus]
Oh, this has gotta be the good life
This has gotta be the good life
This could really be a good life, good life
Say oh, got this feeling that you can't fight
Like this city is on fire tonight
This could really be a good life
A good, good life

[Verse 2]
To my friends in New York, I say hello
My friends in L.A., they don't know
Where I've been for the past few years or so
Paris to China to Colorado
Sometimes there's airplanes I can't jump out
Sometimes there's bullshit that don't work now
We all got our stories, but please tell me-e-e-e
What there's to complain about

[Pre-Chorus]
When you're happy like a fool
Let it take you over
When everything is out
You got to take it in

[Chorus]
Oh, this has gotta be the good life
This has gotta be the good life
This could really be a good life, good life
Say oh, got this feeling that you can't fight
Like this city is on fire tonight
This could really be a good life
A good, good life
Oh, a good, good life
Yeah
Oh, oh

[Bridge]
Hopelessly, I feel like there might be something that I'll miss
Hopelessly, I feel like the window closes oh so quick
Hopelessly, I'm taking a mental picture of you now
'Cause hopelessly, the hope is we have
So much to feel good about

[Chorus]
Oh, this has gotta be the good life
This has gotta be the good life
This could really be a good life, good life
Say oh, got this feeling that you can't fight
Like this city is on fire tonight
This could really be a good life
A good, good life

[Outro]
Oh, yeah
Good, good life
Good life
Ooh, ooh
Oh
Listen, to my friends in New York, I say hello
My friends in L.A., they don't know
Where I've been for the past few years or so
Paris to China to Colorado
Sometimes there's airplanes I can't jump out
Sometimes there's bullshit that don't work now
We all got our stories, but please tell me-e-e-e
What there's to complain about

"
672,No You Girls,Tonight,Franz Ferdinand,2009-01-27,223786,60,"

[Verse 1]
Oh, kiss me
Flick your cigarette, then kiss me
Kiss me where your eye won't meet me
Meet me where your mind won't kiss me
Flick your eyes and mine and then hit me
Hit me with your eyes so sweetly
Oh, you know, you know, you know that yes, I love
I mean I'd love to get to know you

[Pre-Chorus]
Do you never wonder?
No, no, no

[Chorus 1]
No, you girls never know
Oh no, you girls'll never know
No, you girls never know
How you make a boy feel
You girls never know
Oh no, you girls'll never know
No, you girls never know
How you make a boy feel
How you make a boy

[Verse 2]
Oh, kiss me
Flick your cigarette, then kiss me
Kiss me where your eye won't meet me
Meet me where your eye won't flick me
Flick your mind and mine so briefly
Oh you know, you know you're so sweetly
Oh you know, you know, I know that I love you
I mean I, I mean I need to love

[Pre-Chorus]
Do you never wonder?
No, no, no

[Chorus 1]
No, you girls never know
Oh no, you girls'll never know
No you girls never know
How you make a boy feel
You girls never know
Oh no, you girls'll never know
No, you girls never know
How you make a boy feel
How you make a boy feel
How you make a boy

[Bridge]
Sometimes I say stupid things
That I think, well, I mean I
Sometimes I think the stupidest things
Because I never wonder
Oh, how the girl feels
Oh, how the girl feels

[Chorus 2]
No, you boys never care
Oh no, you boys'll never care
No, you boys never care
How the girl feels
You boys never care
You dirty boys'll never care
No, you boys never care
How the girl feels
Oh, how the girl feels
Oh, how the girl feels

"
673,1901,Wolfgang Amadeus Phoenix,Phoenix,2009,193120,62,"

[Verse 1]
Counting all different ideas drifting away
Past and present, they don't matter, now the future's sorted out
Watch her moving in elliptical patterns
Think it's not what you say, what you say is way too complicated
For a minute, thought I couldn't tell how to fall out

[Chorus]
It's twenty seconds 'til the last call
You're going, ""Hey, hey, hey, hey, hey, hey""
Lie down, you know it's easy
Like we did it over summer long
And I'll be anything you ask and more
Going, ""Hey, hey, hey, hey, hey, hey, hey""
It's not a miracle we needed
And no, I wouldn't let you think so
Fold it, fold it, fold it, fold it

[Verse 2]
Girlfriend, oh, your girlfriend is drifting away
Past and present, 1855-1901
Watch them built up a material tower
Think it's not going to stay anyway, think it's overrated
For a minute, thought I couldn't tell how to fall out

[Chorus]
It's twenty seconds 'til the last call
You're going, ""Hey, hey, hey, hey, hey, hey""
Lie down, you know it's easy
Like we did it over summer long
And I'll be anything you ask and more
Going, ""Hey, hey, hey, hey, hey, hey, hey""
It's not a miracle we needed
No, I wouldn't let you think so
Fold it, fold it, fold it, fold it

[Outro]
Fold it, fold it, fold it, fold it
Fold it, fold it, fold it, fold it
Fold it, fold it, fold it, fold it

"
