,name,album,artist,release date,length,popularity,lyrics
10,On a Night Like This,Light Years,Kylie Minogue,2000-09-25,213160,51,"

[Intro]
(You kiss me, you touch me)

[Verse 1]
Don't say it's like a fantasy
When you know this is how it should be

[Pre-Chorus]
You kiss me, I'm falling
Can you hear me calling?
You touch me, I want you
Feels like I've always known you

[Chorus]
On a night like this
I wanna stay forever, stay forever
On a night like this
Just wanna be together
On a night like this

[Verse 2]
Now I'm getting closer to you
Hold me, I just can't be without you

[Pre-Chorus]
You kiss me, I'm falling
It's your name I'm calling
You touch me, I want you
Feels like I've always known you

[Chorus]
On a night like this
I wanna stay forever, stay forever
On a night like this
Just wanna be together
On a night like this

[Bridge]
Seems I've known you a lifetime (Lifetime)
Now it's time to make you mine
On a night like this
On a night like this, oh
(You kiss me, I'm falling, you touch me)
On a night like this, just wanna be together

[Chorus]
On a night like this
I wanna stay forever, stay forever
On a night like this
Just wanna be together (Oh)
On a night like this

[Post-Chorus]
(You kiss me, I'm falling, you touch me)
On a night like this
(You kiss me, I'm falling, you touch me)
On a night like this
(You kiss me, I'm falling, you touch me)
On a night like this
(\You kiss me...)

"
11,The Whistle Song,Payback Time,DJ Aligator,2000-10-09,223800,52,"

Blow my whistle baby
Blow my whistle baby
Open up and put it in
Let's begin, let's begin
Blow it like you mean it blow

Yes, yes let me hear you say
(Woo, woo)
Louder
(Woo, woo)
Let me hear you say
(Woo, woo)
Louder
(Woo, woo)
Is that what you call loud

C'mon, let me hear you say
(Woo, woo)
Let me hear you say
(Woo, woo)
Louder
(Woo, woo)
I said louder
Blow my whistle baby

Man are you crazy
You must be out of your mind
You need to bring the beat back
Blow my whistle baby
Blow it like you mean it
I said blow

Yes, yes, let me hear you say
(Woo, woo)
Louder
(Woo, woo)
Let me hear you say
(Woo, woo)
Louder
(Woo, woo)
Is that what you call loud

C'mon, now you're doin' it
Now you're doin' it
Like you're supposed to
Now you're doin' it
Just a little bit louder now
Just a little bit louder now
Just a little bit louder now

Blow your whistle
Blow your whistle
Blow your whistle
Blow your whistle
Blow your whistle
Blow your whistle

Blow the engine like a laser guided missile
Blow your whistle
Blow your whistle
Blow your whistle
Blow your whistle

Blow your whistle
Blow your whistle
Blow your whistle
Blow it like you mean it now

I like your level
I like your level
Blow my whistle baby

"
12,Sandstorm,"Before the Storm, Special Edition",Darude,2001-01-01,225493,67,"

[Verse]
Duuuuuuuuuuuuuuuuuuuuuuun
Dun dun dun dun dun dun dun dun dun dun dun dundun dun dundundun dun dun dun dun dun dun dundun dundun
BOOM
Dundun dundun dundun
BEEP
Dun dun dun dun dun
Dun dun
BEEP BEEP BEEP BEEP
BEEEP BEEP BEEP BEEP
BEEP BEEP BEEP BEEP BEEP BEEP BEEP BEEP BEEP BEEP BOOM
Daddaddadaddadadadadadadadadadaddadadadadadaddadadaddadadadadadadadadadadadaddadddadaddadadadd dadadadaddaddada
D
Dadadddaddadaddadadadddadadada
Nyu nyu nyu nyu nyu nnyu nyu nyu nyu nyu nyu nyu nyu nyu nyu nyu
Doo doo doo doo doo doo doo doo
Nnn nn nn nn nn nn n nn nnn nn nn nnn nnn nnnnnnnn
Dddddddd ddadadadadaddadadadadadaadadadadadad
BOOM
Nyu nyu nyu nyu nyu nyu
BOOM
BOOM BOOM BOOM BOOM
BOOM
Nyunyunyu nyu nyu nyu nyu nyu nyu nyu nyu nyu nyu
BOOM BOOM
BEEP BEEP
BEEP BEEP BEEP
Dadadadadada
Ddadad
BOOM BOOM
BEEP BEEP
BEEP BEEP BEEP BEEP BEEP BEEP BEEP BEEP BEEP BEEP BEEP BEEP BEEP BEEP BEEP
BOOM
(Unintelligible)
Ddudndundun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dund
Dododododododododododododododododododododododododododododoodo
DRUM DRUM DRUM
Ddodododododoododododododododoodododododododo
Chi chichi chi chi chih
BOOOM
Chcihcihfkdhfdisjfkla
Dodododododododododododododododododododododododododododododododododoo
SCHEW
Dododododododoodododododododododododododo
Dadadadddudndundundudnudndundundunddunfudnundudnudnudndund
BOOM
FADE

"
13,Take on Me,The a List,A1,2000-10-30,212880,49,"

Talking away
I don't know what I'm to say
I'll say it anyway
Today's another day to find you
Shine away

I'll be coming for you love okay
Take on me
(Take on me)
Take me on
(Take on me)

I'll be gone in a day or two
So needless to say at odds and ends
But I'll be stumbling away
Slowly learning that life is okay
Say after me

It's so much better to be safe than sorry
Take on me
(Take on me)
Take me on
(Take on me)

I'll be gone in a day or two
Oh, things that you say
Yeah, is it life or just a play
My worries away
You're all the things I've got to remember
You shine away

I'll be coming for you anyway
Take on me
(Take on me)
Take me on
(Take on me)

I'll be gone in a day or two
Take on me
(Take on me)
Take me on
(Take on me)

I'll be gone in a day or two
Take on me
Take on me

"
14,Do You Want Me,Da Sound,Da Buzz,2000-11-21,220493,45,"

Want to be with me
Want to be with me
(Wanna be with me)

Night falls, everybody change their attitude
And they start to run, they wanna be the first in line again
Oo-oh
I go, stepping on the gas to a fortune
I don't know if I win, but Saturday is bringing the magic in

Wanna be with me
Let me show you, that I love you. Oh-yeah
Wanna be with me
You'll be stronger, I will hold you
If you wanna be with me

(Wanna be with me)

Turned here, listen to a voice that I don't know
Then we start to dance, feel his body movin' closer now
Oh yeah
And I feel, take a step around I feel so good
I don't know if I win, but Saturday is bringing the magic in

Wanna be with me
Let me show you, that I love you. Oh-yeah
Wanna be with me
You'll be stronger, I will hold you
If you wanna be with me

Want to be with me
Want to be with me

One is for the music
Two is for the moves you're making
Three is for emotions
Do you, do you love me?

Wanna be with me
Let me show you, that I love you, oh yeah
Wanna be with me
You'll be stronger, I will hold you
If you wanna be with me
Let me show you, that I love you, oh yeah
Wanna be with me
You'll be stronger, I will hold you
If you wanna be with me
If you wanna be with me

"
15,Spinning Around,Light Years,Kylie Minogue,2000-09-25,207866,57,"

[Intro]
Spinning around, spinning around
Oh

[Chorus]
I'm spinning around, move out of my way
I know you're feeling me 'cause you like it like this
I'm breaking it down, I'm not the same
I know you're feeling me 'cause you like it like this

[Verse 1]
Traded in my sorrow for some joy that I borrowed
From back in the day
Threw away my old clothes, got myself a better wardrobe
I got something to say
I'm through with the past, ain't no point in looking back
The future will be
And did I forget to mention that I found a new direction
And it leads back to me?

[Chorus]
I'm spinning around, move out of my way
I know you're feeling me 'cause you like it like this
I'm breaking it down, I'm not the same
I know you're feeling me 'cause you like it like this

[Verse 2]
The mistakes that I've made have given me the strength
To really believe
And no matter how I take it, there's no way I'm gonna fake it
'Cause it's gotta be real
I've got nothing left to hide, no reason left to fight
'Cause the truth's given me
A new freedom inside, getting rid of my desire
Do you like what you see?

[Chorus]
I'm spinning around, move out of my way
I know you're feeling me 'cause you like it like this
I'm breaking it down, I'm not the same
I know you're feeling me 'cause you like it like this (Ooh)

[Bridge]
Baby, baby, baby
You know you like it like this
Oh, baby, baby, baby
You know you like it like this
Oh, baby, baby, baby

[Chorus]
I'm spinning around, move out of my way
I know you're feeling me 'cause you like it like this
I'm breaking it down (I'm not the same)
I'm not the same (I know you feel me)
I know you're feeling me 'cause you like it like this

[Outro]
Feel me 'cause you like it like this, oh
I'm not the same
I know you like it like this, oh
Ooh yeah, like it like this, like it like this
I'm not the same, like it like this
I'm not the same, I'm not the same, oh

"
16,Who Let The Dogs Out,Who Let The Dogs Out,Baha Men,2000,198400,64,"

[Intro]
For one zillion dollas
The question is:
Who let the dogs out?

[Skit]
Hey!
Who let the dogs out?!
Who let the dogs out?!

[Chorus]
Who let the dogs out?
(Who, who, who, who)
Who let the dogs out?
(Who, who, who, who)
Who let the dogs out?
(Who, who, who, who)
Who let the dogs out?
(Who, who, who, who)

[Verse 1]
Well the party was nice, the party was pumpin' (Hey, Yippie-Yi-Yo)
And everybody havin' a ball (Hah, ho, Yippie-Yi-Yo)
Until the fellas started name callin' (Yippie-Yi-Yo)
And the girls respond to the call, I heard a woman shout out

[Chorus]
Who let the dogs out?
(Who, who, who, who)
Who let the dogs out?
(Who, who, who, who)
Who let the dogs out?
(Who, who, who, who)
Who let the dogs out?
(Who, who, who, who)

[Bridge]
I see ya' little speedboat head up our coast
She really want to skip town
Get back gruffy, back scruffy
Get back you flea-infested mongrel!

[Verse 2]
Gonna tell myself, ""Hey man no get angry"" (Hey, Yippie, Yi, Yo)
To any girls calling them canine, hey! (Yippie, Yi, Yo)
But they tell me ""Hey Man, It's part of the Party!"" (Yippie Yi, Yo)
You put a woman in front and her man behind (Yippie, Yi, Yo), I heard a woman shout out

[Chorus]
Who let the dogs out?
(Who, who, who, who)
Who let the dogs out?
(Who, who, who, who)
Who let the dogs out?
(Who, who, who, who)
Who let the dogs out?
(Who, who, who, who)

[Bridge]
Say, A doggy is nuttin' if he don't have a bone!
(Oh doggy hold ya' bone, oh doggy hold it)
A doggy is nuttin' if he don't have a bone!
(Oh doggy hold ya' bone, oh doggy hold it)

[Chorus]
Who let the dogs out?
(Who, who, who, who)
Who let the dogs out?
(Who, who, who, who)
Who let the dogs out?
(Who, who, who, who)
Who let the dogs out?
(Who, who, who, who)

[Bridge]
I see ya' little speed boat head up our coast
She really want to skip town
Get back gruffy, back scruffy
Get back you flea-infested mongrel!

[Verse 3]
Well if I am a dog, the party is on
I gotta get my groove cause my mind done gone
Do you see the rays comin' from my eye
Walking through the place
That Diji man is breakin' it down?
Me and My white short shorts
And I can't see color, any color will do
I'll stick on you, that's why they call me Pitbull
Cause I'm the man of the land
When they see me they say Woo!

[Chorus]
Who let the dogs out?
(Who, who, who, who)
Who let the dogs out?
(Who, who, who, who)
Who let the dogs out?
(Who, who, who, who)
Who let the dogs out?
(Who, who, who, who)
Who let the dogs out?
(Who, who, who, who)
Who let the dogs out?
(Who, who, who, who)
Who let the dogs out?
(Who, who, who, who)
Who let the dogs out?
(Who, who, who, who)

"
17,Be With You,Enrique,Enrique Iglesias,1999-01-01,219360,53,"

[Verse 1]
Monday night and I feel so low
I count the hours, but they go so slow
I know the sound of your voice can save my soul
City lights, streets of gold
Look out my window to the world below
Moves so fast, but it feels so cold
And I'm all alone (All alone)
Don't let me die
I'm losing my mind
Baby, just give me a sign

[Chorus]
And now that you're gone
I just wanna be with you (Be with you)
And I can't go on
I wanna be with you (Be with you)
Wanna be with you

[Verse 2]
I can't sleep, I'm up all night
Through these tears, I try to smile
I know the touch of your hand can save my life
But don't let me down
Come to me now
I got to be with you somehow

[Chorus]
And now that you're gone
I just wanna be with you (Be with you)
And I can't go on
I wanna be with you (Be with you)
Wanna be with you

[Post-Chorus]
Don't let me down
Come to me now

[Bridge]
I got to be with you somehow
And now that you're gone
Who am I without you now?
I can't go on
I just wanna be with you (Be with you)

[Chorus]
And now that you're gone
Just wanna be with you (Be with you)
And I can't go on
I wanna be with you (Be with you)
Wanna be with you
Now that you're gone
Just wanna be with you
And I can't go on
I wanna be with you

[Outro]
Just wanna be with you
Oh
Just wanna be with you
Just wanna be with you
Just wanna be with you

"
18,Sexbomb,Reload,Tom Jones,1999,211893,64,"

Aw, aw baby, yeah, ooh yeak, huh, listen to this
Spy on me baby use satellite
Infrared to see me move through the night
Aim gonna fire shoot me right
I'm gonna like the way you fight
And I love the way you fight

Now you found the secret code
I use to wash away my lonely blues (well)
So I can't deny or lie cause you're the only one to make me fly
Sex bomb sex bomb you're a sex bomb uh, huh
You can give it to me when I need to come along give it to me
Sex bomb sex bomb you're my sex bomb
And baby you can turn me on
Baby you can turn me on
You know what you're doing to me don't you. ha ha
I know you do

No don't get me wrong ain't gonna do you no harm (no)
This bomb's made for lovin' and you can shoot it far
I'm your main target come and help me ignite (ow)
Love struck holding you tight (hold me tight darlin')

Make me explode although you know the route to go to sex me slow (slow baby)
And yes
I must react to claims of those who say that you are not all that (huh, huh
Huh)

Sex bomb sex bomb you're my sex bomb
You can give it to me when I need to come along
Sex bomb sex bomb you're my sex bomb
And baby you can turn me on (turn me on darlin')
Sex bomb sex bomb you're my sex bomb
You can give it to me when I need to come along
Sex bomb sex bomb you're my sex bomb
And baby you can turn me on

You can give me more and more counting up the score
(Yeah)
You can turn me upside down inside out
You can make me feel the real deal (uh uh)
I can give it to you any time because you're mine
Ouch
Sex bomb
Aw baby

Sex bomb sex bomb you're my sex bomb
And you can give it to me when I need to be turned on
No, no
Sex bomb sex bomb you're my sex bomb
And baby you can turn me on turn me on
And baby you can turn me on turn me on
Baby you can turn me on turn me on
Ooh baby you can turn me on turn me on
Baby you can turn me on oh
Baby you can turn me on oh
Baby you can turn me on
Well baby you can turn me on

"
19,Campione 2000 - Radio Version,Euro IV Ever,E-Type,2001-01-01,213413,43,"

It's time to get together
We're a dreamteam
Full steam all the way across the land
We got ourselves a landslide
Coming up the gathering is here
And the reckoning is here
Take a stand

There can be only one
There can be only one
Well, there can be only one
There can be only one

Campione, Campione ... ol? ol? ol?
Campione, Campione ... ol? ol? ol?
No way can stop us now
We're on the move so here we go
Get on up you've got nowhere to hide
We're going all the way now
Full attack, no turning back
There is no second chance
All aboard for the ride

There can be only one
There can be only one
Well, there can be only one
There can be only one

Campione, Campione ... ol? ol? ol?
Campione, Campione ... ol? ol? ol?
There can be only one!

Campione, Campione ... ol? ol? ol?
Campione, Campione ... ol? ol? ol?
Here we gooooo!

Campione, Campione ... ol? ol? ol?
There can be only one
Campione, Campione ... ol? ol? ol?
There can be only one
Campione, Campione ... ol? ol? ol?
There can be only one
Campione, Campione ... ol? ol? ol?
There can be only one

"
20,Dooh Dooh,Swipe Me,Barcode Brothers,2000-01-01,231986,49,"

Instrumental

"
21,Music,Music,Madonna,2000-09-19,225973,58,"

[Intro]
Hey Mr. DJ, put a record on
I wanna dance with my baby

[Refrain]
Do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like my acid rock?

[Verse 1]
Hey Mr. DJ, put a record on
I wanna dance with my baby
And when the music starts, I never wanna stop
It's gonna drive me crazy

[Chorus]
Music, music, music, music, music, music, music, music, music
Music, makes the people come together
Music, makes the bourgeoisie and the rebel

[Verse 2]
Don't think of yesterday and I don't look at the clock
I like to boogie-woogie (Uh-uh!)
It's like ridin' on the wind and it never goes away
Touches everything I'm in, got to have it every day

[Chorus]
Music, makes the people come together, yeah
Music, makes the bourgeoisie and the rebel

[Interlude]
Hey, Mr. DJ

[Refrain]
Do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like my acid rock?

[Verse 3]
Hey Mr. DJ, put a record on
I wanna dance with my baby
And when the music starts, I never wanna stop
It's gonna drive me crazy (Uh-uh-uh)

[Chorus]
Music, makes the people come together, yeah
Music, makes the bourgeoisie and the rebel

[Refrain]
Do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like my acid rock?
Do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like my acid rock?

"
22,Come on over Baby (All I Want Is You) - Radio Version,Christina Aguilera (Expanded Edition),Christina Aguilera,1999,203333,63,"

[Intro]
Come on over, come on over, baby
Come on over, come on over, baby (Here we go, uh, uh)
Come on over, come on over, baby (That's right)
(Yeah, yeah, yeah, yeah) Come on over, come on over, baby

[Verse 1]
Hey, boy, don't you know
I got somethin' goin' on? (Uh, yeah, c'mon, c'mon)
I've got an invitation
Don't you keep me waiting all night long (Mmm, yeah)
I know, you know (You know), so baby, don't (Uh, uh)
Pretend you won't (Pretend you won't)
Keep me guessin' if you, you will or you won't
Don't wanna play that game with you, baby
Said, listen to me

[Chorus]
(All I want is you) Come over here, baby
(All I want is you) You know you make me go crazy
(All I want is you) Now, baby, don't be shy
You better cross the line
I'm gonna love you right
'Cause all I want is you

[Post-Chorus]
Come on over (That's right), come on over, baby (Whoa)
Come on over (Hey, yeah), come on over, baby (C'mon)

[Verse 2]
I'm not just talkin' about your sexuality, oh (Your sexuality)
But I can't help myself when you put your hands on me
(When you put your hands on me) Ooh, whoa, ooh
It's paradise (It's paradise) when you and I
Get close, get tight (Yeah, uh, uh, uh)
One on one, I wanna go all, all night (Uh, yeah)
I wanna play that game with you, baby (Yeah, uh)
Listen to me

[Chorus]
(All I want is you) Come over here, baby, oh
(All I want is you) You know you make me go crazy (So crazy), yeah
(All I want is you) Now, baby, don't be shy
You better cross the line
I'm gonna love you right
'Cause all I want is you

[Post-Chorus]
Come on over
Come on over, baby (Oh, yeah, yeah, yeah, yeah, yeah)
Come on over, come on over, baby

[Bridge]
Don't you wanna be the one tonight?
We could do exactly what you like
Don't you wanna be just you and me?
We could do what comes so naturally
I got a thing for you
Got my mind made up (Yeah)
And I'm serious, never been more, baby
I'm sure that it's real (So sure)
And it's right here, come on
Come on, come on, come on over
Come on, come on, come on over (Oh, yeah, yeah)
Come on, come on, come on over
Come on, come on, come on over (Yeah, yeah, yeah, yeah)
Come on, come on, come on over
Come on, come on, come on (You give me)
What a girl feels, what a girl likes
What a girl needs, what a girl wants (Wants)

[Chorus]
All I, all I want is you
Whoa, baby
(All I want is you) Ooh, you make me go crazy, oh, whoa (Woo)
(All I want is you) Now, baby, don't be shy
You better cross the line
I'm gonna love you right
'Cause all I want is you

[Chorus]
(All I want is you) Oh, yeah, whoa
(All I want is you) You make me go crazy, you
(All I want is you) Now, baby, don't be shy
You better cross the line
I'm gonna love you right
'Cause all I want is you

"
23,Flute,Swipe Me,Barcode Brothers,2000-01-01,284360,46,"

Instrumental

"
24,Lollipop,Payback Time,DJ Aligator,2000-10-09,227106,42,"

I wanna suck on your Lollipop
I wanna suck on your Lollipop
I wanna suck on your Lollipop

Suck on my Lollipop, Baby
Suck on my Lollipop, Honey

I wanna suck on your Lollipop

Go head and do it
Go head and do it
Go head and do it
Go head and do it
Go head and do it
Go head and do it
Go head and do it
Go head and do it

I wanna lick it
I wanna taste it
I wanna feel it
I wanna lick it
I wanna taste it
I wanna feel it
I wanna suck on your Lollipop

Do you wanna hear the most annoying sound in the world?

Suck on my Lollipop, Baby

Suck on my Lollipop, Honey

I wanna lick it

I wanna taste it

I wanna feel it

I wanna lick it

I wanna taste it

I wanna feel it

I wanna suck on your Lollipop

Ha ha ha ha, Yeah

Do you wanna feel it?

Do you wanna taste it?

Do you wanna touch it?

Do you wanna lick it?

Do you wanna feel, do you wanna touch, do you wanna taste, do you wanna lick, do you wanna suck?

I wanna suck on your Lollipop

I wanna Suck on your Lollipop

I wanna suck on your Lollipop

I wanna lick it
I wanna taste it
I wanna feel it
I wanna suck on your Lollipop

"
25,Dancing in the Moonlight,Onka's Big Moka,Toploader,2000,232693,74,"

We get it almost every night
When that moon is big and bright
It's a supernatural delight
Everybody's dancing in the moonlight

Everybody here is out of sight
They don't bark and they don't bite
They keep things loose, they keep 'em tight
Everybody's dancing in the moonlight

Dancing in the moonlight
Everybody's feeling warm and bright
It's such a fine and natural sight
Everybody's dancing in the moonlight

We like our fun and we never fight
You can't dance and stay uptight
It's a supernatural delight
Everybody was dancing in the moonlight

Dancing in the moonlight
Everybody's feeling warm and bright
It's such a fine and natural sight
Everybody's dancing in the moonlight

We get in almost every night
And when that moon is big and bright
It's a supernatural delight
Everybody's dancing in the moonlight

Dancing in the moonlight
Everybody's feeling warm and bright
It's such a fine and natural sight
Everybody's dancing in the moonlight

Dancing in the moonlight
Everybody's feeling warm and bright
It's such a fine and natural sight
Everybody's dancing in the moonlight

Dancing in the moonlight
Everybody's feeling warm and bright
It's such a fine and natural sight
Everybody's dancing in the moonlight

Dancing in the moonlight
Everybody's feeling warm and bright
It's such a fine and natural sight
Everybody's dancing in the moonlight

Dancing in the moonlight
Everybody's feeling warm and bright
It's such a fine and natural sight
Everybody's dancing in the moonlight

"
26,It Feels So Good,Hear My Cry,Sonique,2000-08-24,240866,61,"

[Verse 1]
You always make me smile
When I'm feeling down
You give me such a vibe
It's totally bonafide, mmm

[Verse 2]
It's not the way you walk
And it ain't the way you talk
It ain't the job you got
That keeps me satisfied

[Chorus]
Your love, it feels so good
And that's what takes me high
Higher than I've been before
Your love, it keeps me alive
Thought I should let you know
That your touch, it means so much
When I'm alone at night
It's you I'm always thinking of
Ooh, oh, baby

[Verse 2]
Ooh, I want you to understand
How I feel, yeah, deep inside
Oh-ho, you make me feel
What I need to feel, yes
In my heart

[Chorus]
Your love, it feels so good
And that's what takes me high
Higher than I've been before
Your love, it keeps me alive
Thought I should let you know
That your touch, it means so much
When I'm alone at night
It's you I'm always thinking of
Ooh, oh, baby

[Instrumental Break]

[Chorus]
Your love, it feels so good
And that's what takes me high
Higher than I've been before
Your love, it keeps me alive
Thought I should let you know
That your touch, it means so much
When I'm alone at night
It's you I'm always thinking of
Ooh, oh, baby (Your love, it feels so good)
And that's what takes me high
Higher than I've been before
Your love, it keeps me alive
Thought I should let you know
That your touch, it means so much
When I'm alone at night
It's you I'm always thinking of
Ooh, oh, baby (Your love, it feels so good)
And that's what takes me high
Higher than I've been before
Your love, it keeps me alive
Thought I should let you know
That your touch, it means so much
When I'm alone at night
It's you I'm always thinking of
Ooh, oh, baby

"
27,Feel the Beat,"Before the Storm, Special Edition",Darude,2001-01-01,259200,50,"

I can feel the beat
Feel the beat, feel the beat

I can feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat
Feel the b...
I can feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat...

I can feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat
Feel the b...
I can feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat...

I can feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat
Feel the b...
I can feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat...

I can feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat
Feel the b...
I can feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat
Feel the b...
I can feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat
Feel the beat, feel the beat...

"
